01-01 09:51:48.657+0530 I/BLE_DEMO_TV(P11389, T11389): wireless_tagging_main.c:67 ----> RSSI CB: rssi -65, status 1, mac [54:B8:02:83:10:3A]
01-01 09:51:48.840+0530 I/BLE_DEMO_TV(P11389, T11389): wireless_tagging_main.c:67 ----> RSSI CB: rssi -63, status 1, mac [54:B8:02:83:10:3A]
01-01 09:51:49.176+0530 I/BLE_DEMO_TV(P11389, T11389): wireless_tagging_main.c:67 ----> RSSI CB: rssi -65, status 1, mac [54:B8:02:83:10:3A]
01-01 09:51:49.826+0530 I/BLE_DEMO_TV(P11389, T11389): wireless_tagging_main.c:67 ----> RSSI CB: rssi -63, status 1, mac [54:B8:02:83:10:3A]
01-01 09:51:50.320+0530 I/BLE_DEMO_TV(P11389, T11389): wireless_tagging_main.c:67 ----> RSSI CB: rssi -65, status 1, mac [54:B8:02:83:10:3A]
01-01 09:51:50.969+0530 I/BLE_DEMO_TV(P11389, T11389): wireless_tagging_main.c:67 ----> RSSI CB: rssi -63, status 1, mac [54:B8:02:83:10:3A]
01-01 09:51:51.113+0530 I/BLE_DEMO_TV(P11389, T11389): wireless_tagging_main.c:67 ----> RSSI CB: rssi -63, status 1, mac [54:B8:02:83:10:3A]
01-01 09:51:51.994+0530 I/BLE_DEMO_TV(P11389, T11389): wireless_tagging_main.c:67 ----> RSSI CB: rssi -63, status 1, mac [54:B8:02:83:10:3A]
01-01 09:51:52.623+0530 I/BLE_DEMO_TV(P11389, T11389): wireless_tagging_main.c:67 ----> RSSI CB: rssi -63, status 1, mac [54:B8:02:83:10:3A]
01-01 09:51:52.664+0530 I/BLE_DEMO_TV(P11389, T11389): wireless_tagging_main.c:67 ----> RSSI CB: rssi -63, status 1, mac [54:B8:02:83:10:3A]
01-01 09:51:53.161+0530 I/BLE_DEMO_TV(P11389, T11389): wireless_tagging_main.c:67 ----> RSSI CB: rssi -63, status 1, mac [54:B8:02:83:10:3A]
01-01 09:51:53.193+0530 I/BLE_DEMO_TV(P11389, T11389): wireless_tagging_main.c:67 ----> RSSI CB: rssi -68, status 1, mac [54:B8:02:83:10:3A]
01-01 09:51:53.830+0530 I/BLE_DEMO_TV(P11389, T11389): wireless_tagging_main.c:67 ----> RSSI CB: rssi -65, status 1, mac [54:B8:02:83:10:3A]
01-01 09:51:54.166+0530 I/BLE_DEMO_TV(P11389, T11389): wireless_tagging_main.c:67 ----> RSSI CB: rssi -64, status 1, mac [54:B8:02:83:10:3A]
01-01 09:51:54.351+0530 I/BLE_DEMO_TV(P11389, T11389): wireless_tagging_main.c:67 ----> RSSI CB: rssi -66, status 1, mac [54:B8:02:83:10:3A]
01-01 09:51:54.392+0530 I/BLE_DEMO_TV(P11389, T11389): wireless_tagging_main.c:67 ----> RSSI CB: rssi -66, status 1, mac [54:B8:02:83:10:3A]
