1,,wifi,15:53:03,scloud_5G (b0:39:56:f4:4e:8b),351,-43,-43,-43,85%,85%,-1,-1
2,,wifi,15:53:05,scloud_5G (b0:39:56:f4:4e:8b),351,-43,-43,-43,85%,85%,-1,-1
3,,wifi,15:53:06,scloud_5G (b0:39:56:f4:4e:8b),351,-43,-43,-43,85%,85%,-1,-1
4,,wifi,15:53:07,scloud_5G (b0:39:56:f4:4e:8b),351,-42,-42,-42,85%,85%,28.5386626,77.3439961
5,,wifi,15:53:08,scloud_5G (b0:39:56:f4:4e:8b),351,-42,-42,-42,85%,85%,28.5386626,77.3439961
6,,wifi,15:53:09,scloud_5G (b0:39:56:f4:4e:8b),351,-43,-42,-42,85%,85%,28.5386626,77.3439961
7,,wifi,15:53:10,scloud_5G (b0:39:56:f4:4e:8b),351,-43,-42,-42,85%,85%,28.5386654,77.3440151
8,,wifi,15:53:11,scloud_5G (b0:39:56:f4:4e:8b),351,-43,-42,-42,85%,85%,28.5386654,77.3440151
9,,wifi,15:53:12,scloud_5G (b0:39:56:f4:4e:8b),351,-43,-42,-42,85%,85%,28.5386654,77.3440151
10,,wifi,15:53:13,scloud_5G (b0:39:56:f4:4e:8b),390,-42,-42,-42,85%,85%,28.5386654,77.3440151
11,,wifi,15:53:14,scloud_5G (b0:39:56:f4:4e:8b),390,-42,-42,-42,85%,85%,28.5386654,77.3440151
12,,wifi,15:53:15,scloud_5G (b0:39:56:f4:4e:8b),390,-41,-42,-41,87%,85%,28.5386654,77.3440151
13,,wifi,15:53:16,scloud_5G (b0:39:56:f4:4e:8b),390,-41,-42,-41,87%,85%,28.5386564,77.3440209
14,,wifi,15:53:17,scloud_5G (b0:39:56:f4:4e:8b),390,-41,-42,-41,87%,85%,28.5386564,77.3440209
15,,wifi,15:53:18,scloud_5G (b0:39:56:f4:4e:8b),390,-41,-42,-41,87%,85%,28.5386564,77.3440209
16,,wifi,15:53:20,scloud_5G (b0:39:56:f4:4e:8b),390,-41,-42,-41,87%,85%,28.5386564,77.3440209
17,,wifi,15:53:21,scloud_5G (b0:39:56:f4:4e:8b),390,-41,-42,-41,87%,85%,28.538667,77.3440161
18,,wifi,15:53:22,scloud_5G (b0:39:56:f4:4e:8b),390,-43,-42,-41,85%,85%,28.538667,77.3440161
19,,wifi,15:53:23,scloud_5G (b0:39:56:f4:4e:8b),390,-42,-42,-41,85%,85%,28.538667,77.3440161
