Counter,Info,Signal type,Time (24h),SSID (BSSID),WiFi speed (Mbps),dBm,dBm average,Best signal,Percent:,Percent average,My Location latitude,My Location longitude
,Log date: 10/26/19
,Log start: 20:8:36
,Log interval: 1 seconds
,Device/Model: RMX1911
,Android: Version 9
,SSID (BSSID)SSID (BSSID): "TPLINK" (30:b5:c2:bb:f2:ca)
,MAC: 02:00:00:00:00:00
,WiFi speed: 72 MBit/s
,Encryption: [WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS]
,Frequency (channel): 2452MHz * 9
,IP: 192.168.0.100
,External IP: null
,Netmask: 0.0.0.0
,Gateway: 192.168.0.1
,DHCP-Server: 192.168.0.1
,DNS1: 192.168.0.1
,DNS2: 0.0.0.0
1,,wifi,20:8:38,"TPLINK" (30:b5:c2:bb:f2:ca),72,-57,-57,-57,68%,68%,26.5129044,80.2320972
2,,wifi,20:8:39,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-55,-53,73%,70%,26.5129031,80.2320998
3,,wifi,20:8:40,"TPLINK" (30:b5:c2:bb:f2:ca),72,-55,-55,-53,70%,70%,26.5129031,80.2320998
4,,wifi,20:8:41,"TPLINK" (30:b5:c2:bb:f2:ca),72,-55,-55,-53,70%,70%,26.5129031,80.2320998
5,,wifi,20:8:42,"TPLINK" (30:b5:c2:bb:f2:ca),72,-57,-55,-53,68%,69%,26.5129031,80.2320998
6,,wifi,20:8:43,"TPLINK" (30:b5:c2:bb:f2:ca),72,-57,-55,-53,68%,69%,26.5129031,80.2320998
7,,wifi,20:8:44,"TPLINK" (30:b5:c2:bb:f2:ca),72,-56,-55,-53,68%,69%,26.5129031,80.2320998
8,,wifi,20:8:45,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-55,-53,70%,69%,26.5129031,80.2320998
9,,wifi,20:8:46,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-55,-53,70%,69%,26.5129031,80.2320998
10,,wifi,20:8:47,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-55,-53,70%,69%,26.5129032,80.2320992
11,,wifi,20:8:48,"TPLINK" (30:b5:c2:bb:f2:ca),72,-55,-55,-53,70%,69%,26.5129032,80.2320992
12,,wifi,20:8:49,"TPLINK" (30:b5:c2:bb:f2:ca),72,-55,-55,-53,70%,69%,26.5129032,80.2320992
13,,wifi,20:8:50,"TPLINK" (30:b5:c2:bb:f2:ca),72,-55,-55,-53,70%,69%,26.5129032,80.2320992
14,,wifi,20:8:51,"TPLINK" (30:b5:c2:bb:f2:ca),72,-55,-55,-53,70%,69%,26.5129032,80.2320992
15,,wifi,20:8:52,"TPLINK" (30:b5:c2:bb:f2:ca),72,-55,-55,-53,70%,69%,26.5129032,80.2320992
16,,wifi,20:8:53,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-55,-53,73%,69%,26.5129032,80.2320992
17,,wifi,20:8:54,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-54,-52,73%,70%,26.5129033,80.2320992
18,,wifi,20:8:55,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-54,-52,73%,70%,26.5129033,80.2320992
19,,wifi,20:8:56,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-54,-52,73%,70%,26.5129033,80.2320992
20,,wifi,20:8:57,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-54,-52,73%,70%,26.5129033,80.2320992
21,,wifi,20:8:59,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-54,-52,70%,70%,26.5129033,80.2320992
22,,wifi,20:9:0,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-54,-52,70%,70%,26.5129033,80.2320992
23,,wifi,20:9:1,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-54,-52,73%,70%,26.5129033,80.2320992
24,,wifi,20:9:2,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-54,-52,73%,70%,26.5129033,80.2320992
25,,wifi,20:9:3,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-54,-52,73%,70%,26.5129033,80.2320991
26,,wifi,20:9:4,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-54,-52,73%,70%,26.5129033,80.2320991
27,,wifi,20:9:5,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-53,-52,73%,70%,26.5129033,80.2320991
28,,wifi,20:9:6,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-53,-52,73%,71%,26.5129033,80.2320991
29,,wifi,20:9:7,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-53,-52,73%,71%,26.5129033,80.2320991
30,,wifi,20:9:8,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-53,-52,70%,71%,26.5129033,80.2320991
31,,wifi,20:9:9,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-53,-52,70%,71%,26.5129033,80.2320991
32,,wifi,20:9:10,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-53,-52,70%,70%,26.5129033,80.2320991
33,,wifi,20:9:11,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-53,-52,70%,70%,26.5129033,80.2320991
34,,wifi,20:9:12,"TPLINK" (30:b5:c2:bb:f2:ca),72,-51,-53,-51,75%,71%,26.5129033,80.2320991
35,,wifi,20:9:14,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-53,-51,73%,71%,26.5129033,80.2320991
36,,wifi,20:9:15,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-53,-51,73%,71%,26.5129033,80.2320991
37,,wifi,20:9:16,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-53,-51,73%,71%,26.5129032,80.2320994
38,,wifi,20:9:17,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-53,-51,73%,71%,26.5129032,80.2320994
39,,wifi,20:9:18,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-53,-51,73%,71%,26.5129032,80.2320994
40,,wifi,20:9:19,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-53,-51,73%,71%,26.5129032,80.2320994
41,,wifi,20:9:20,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-53,-51,73%,71%,26.5129032,80.2320994
42,,wifi,20:9:21,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-53,-51,73%,71%,26.5129032,80.2320994
43,,wifi,20:9:22,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-53,-51,73%,71%,26.5129032,80.2320994
44,,wifi,20:9:23,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-53,-51,73%,71%,26.5129032,80.2320994
45,,wifi,20:9:24,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-53,-51,70%,71%,26.5129032,80.2320994
46,,wifi,20:9:25,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-53,-51,70%,71%,26.5129032,80.2320994
47,,wifi,20:9:26,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-53,-51,70%,71%,26.5129032,80.2320994
48,,wifi,20:9:27,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-53,-51,73%,71%,26.5129032,80.2320994
49,,wifi,20:9:29,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-53,-51,73%,71%,26.5129032,80.2320994
50,,wifi,20:9:30,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-53,-51,73%,71%,26.5129026,80.2320999
51,,wifi,20:9:31,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-53,-51,73%,71%,26.5129026,80.2320999
52,,wifi,20:9:32,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-53,-51,73%,71%,26.5129026,80.2320999
53,,wifi,20:9:33,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-53,-51,73%,71%,26.5129026,80.2320999
54,,wifi,20:9:34,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-53,-51,73%,71%,26.5129026,80.2320999
55,,wifi,20:9:35,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-53,-51,73%,71%,26.5129026,80.2320999
56,,wifi,20:9:36,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-53,-51,73%,71%,26.5129026,80.2320999
57,,wifi,20:9:37,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-53,-51,73%,71%,26.512903,80.2320996
58,,wifi,20:9:38,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-53,-51,70%,71%,26.512903,80.2320996
59,,wifi,20:9:39,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-53,-51,70%,71%,26.512903,80.2320996
60,,wifi,20:9:40,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-53,-51,70%,71%,26.512903,80.2320996
61,,wifi,20:9:41,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-53,-51,70%,71%,26.512903,80.2320996
