Counter,Info,Signal type,Time (24h),SSID (BSSID),WiFi speed (Mbps),dBm,dBm average,Best signal,Percent:,Percent average,My Location latitude,My Location longitude
,Log date: 10/26/19
,Log start: 19:59:8
,Log interval: 1 seconds
,Device/Model: RMX1911
,Android: Version 9
,SSID (BSSID)SSID (BSSID): "TPLINK" (30:b5:c2:bb:f2:ca)
,MAC: 02:00:00:00:00:00
,WiFi speed: 72 MBit/s
,Encryption: [WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS]
,Frequency (channel): 2452MHz * 9
,IP: 192.168.0.100
,External IP: null
,Netmask: 0.0.0.0
,Gateway: 192.168.0.1
,DHCP-Server: 192.168.0.1
,DNS1: 192.168.0.1
,DNS2: 0.0.0.0
1,,wifi,19:59:9,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-43,85%,85%,26.5129036,80.232085
2,,wifi,19:59:10,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-43,85%,85%,26.5129036,80.232085
3,,wifi,19:59:11,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-43,82%,84%,26.5129036,80.232084
4,,wifi,19:59:12,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-43,82%,83%,26.5129036,80.232084
5,,wifi,19:59:13,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-43,-42,85%,83%,26.5129036,80.232084
6,,wifi,19:59:14,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-43,-42,85%,84%,26.5129036,80.232084
7,,wifi,19:59:15,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-42,85%,84%,26.5129036,80.232084
8,,wifi,19:59:16,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-42,85%,84%,26.5129036,80.232084
9,,wifi,19:59:17,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-42,85%,84%,26.5129036,80.232084
10,,wifi,19:59:18,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-42,85%,84%,26.5129036,80.232084
11,,wifi,19:59:19,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-42,85%,84%,26.5129116,80.2320848
12,,wifi,19:59:20,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-42,85%,84%,26.5129116,80.2320848
13,,wifi,19:59:21,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-42,85%,84%,26.5129116,80.2320848
14,,wifi,19:59:22,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-42,-41,87%,84%,26.5129116,80.2320848
15,,wifi,19:59:23,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-41,85%,84%,26.5129116,80.2320848
16,,wifi,19:59:24,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-41,85%,84%,26.5129116,80.2320848
17,,wifi,19:59:25,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-41,85%,84%,26.5129116,80.2320848
18,,wifi,19:59:26,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-41,85%,84%,26.5129116,80.2320852
19,,wifi,19:59:27,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-41,85%,84%,26.5129116,80.2320852
20,,wifi,19:59:28,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-41,85%,84%,26.5129116,80.2320852
21,,wifi,19:59:29,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-41,85%,84%,26.5129116,80.2320852
22,,wifi,19:59:30,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-41,85%,84%,26.5129116,80.2320852
23,,wifi,19:59:32,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-41,85%,84%,26.5129116,80.2320852
24,,wifi,19:59:33,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-41,85%,84%,26.5129116,80.2320852
25,,wifi,19:59:34,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-42,-41,87%,84%,26.51290387,80.23208678
26,,wifi,19:59:35,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-41,85%,84%,26.51290407,80.23208669
27,,wifi,19:59:36,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-41,85%,84%,26.5129048,80.23208504
28,,wifi,19:59:37,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-41,85%,84%,26.51290479,80.23208505
29,,wifi,19:59:38,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-42,-40,87%,85%,26.51290479,80.23208504
30,,wifi,19:59:39,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-42,-40,87%,85%,26.51290539,80.23208371
31,,wifi,19:59:40,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-40,87%,85%,26.51290626,80.23208173
32,,wifi,19:59:41,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-40,87%,85%,26.51290638,80.23208153
33,,wifi,19:59:42,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-40,87%,85%,26.51290679,80.23208055
34,,wifi,19:59:43,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-40,87%,85%,26.51290688,80.23208039
35,,wifi,19:59:44,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-40,87%,85%,26.51290693,80.23208027
36,,wifi,19:59:45,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-40,87%,85%,26.51290695,80.23208017
37,,wifi,19:59:46,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-40,87%,85%,26.51290748,80.23207899
38,,wifi,19:59:48,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-40,87%,85%,26.51290754,80.23207885
39,,wifi,19:59:49,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-40,87%,85%,26.51290766,80.23207863
40,,wifi,19:59:50,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-40,85%,85%,26.5129106,80.2320836
41,,wifi,19:59:51,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-40,85%,85%,26.51290814,80.23207754
42,,wifi,19:59:52,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-40,85%,85%,26.51290827,80.23207725
43,,wifi,19:59:53,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-41,-40,85%,85%,26.51290831,80.23207718
44,,wifi,19:59:54,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-41,-40,85%,85%,26.51290838,80.23207706
45,,wifi,19:59:55,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-41,-40,85%,85%,26.5129106,80.2320836
46,,wifi,19:59:56,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-41,-40,82%,85%,26.51290952,80.23207669
47,,wifi,19:59:57,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-41,-40,82%,85%,26.51290955,80.23207659
48,,wifi,19:59:58,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-42,-40,80%,85%,26.51290958,80.23207651
49,,wifi,19:59:59,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-42,-40,80%,85%,26.51290961,80.23207643
50,,wifi,20:0:0,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-42,-40,80%,84%,26.51290961,80.23207643
51,,wifi,20:0:1,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-42,-40,80%,84%,26.51290961,80.23207643
52,,wifi,20:0:3,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-42,-40,80%,84%,26.5129108,80.2320833
53,,wifi,20:0:4,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-42,-40,80%,84%,26.5129108,80.2320833
54,,wifi,20:0:5,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-42,-40,80%,84%,26.5129108,80.2320833
55,,wifi,20:0:6,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-42,-40,80%,84%,26.5129108,80.2320833
56,,wifi,20:0:7,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-42,-40,80%,84%,26.5129108,80.2320833
57,,wifi,20:0:8,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-42,-40,82%,84%,26.5129108,80.2320833
58,,wifi,20:0:9,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-42,-40,82%,84%,26.5129108,80.2320833
59,,wifi,20:0:10,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-42,-40,82%,84%,26.5129108,80.2320833
60,,wifi,20:0:11,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-42,-40,82%,84%,26.5129115,80.2320853
61,,wifi,20:0:12,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-42,-40,82%,84%,26.5129115,80.2320853
