Counter,Info,Signal type,Time (24h),SSID (BSSID),WiFi speed (Mbps),dBm,dBm average,Best signal,Percent:,Percent average,My Location latitude,My Location longitude
,Log date: 10/26/19
,Log start: 19:8:1
,Log interval: 1 seconds
,Device/Model: RMX1911
,Android: Version 9
,SSID (BSSID)SSID (BSSID): "TPLINK" (30:b5:c2:bb:f2:ca)
,MAC: 02:00:00:00:00:00
,WiFi speed: 72 MBit/s
,Encryption: [WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS]
,Frequency (channel): 2452MHz * 9
,IP: 192.168.0.100
,External IP: null
,Netmask: 0.0.0.0
,Gateway: 192.168.0.1
,DHCP-Server: 192.168.0.1
,DNS1: 192.168.0.1
,DNS2: 0.0.0.0
1,,wifi,19:8:2,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-54,-54,70%,70%,26.512912,80.2321083
2,,wifi,19:8:3,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-54,-54,70%,70%,26.512912,80.2321083
3,,wifi,19:8:4,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-54,-54,70%,70%,26.5129042,80.2321169
4,,wifi,19:8:5,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-53,-53,73%,70%,26.5129042,80.2321169
5,,wifi,19:8:7,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-53,-53,73%,71%,26.5129042,80.2321169
6,,wifi,19:8:8,"TPLINK" (30:b5:c2:bb:f2:ca),72,-49,-52,-49,78%,72%,26.5129042,80.2321169
7,,wifi,19:8:9,"TPLINK" (30:b5:c2:bb:f2:ca),72,-49,-52,-49,78%,73%,26.5129042,80.2321169
8,,wifi,19:8:10,"TPLINK" (30:b5:c2:bb:f2:ca),72,-49,-51,-49,78%,73%,26.5129042,80.2321169
9,,wifi,19:8:11,"TPLINK" (30:b5:c2:bb:f2:ca),72,-49,-51,-49,78%,74%,26.5129042,80.2321169
10,,wifi,19:8:12,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-51,-46,80%,74%,26.5129029,80.2321014
11,,wifi,19:8:13,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-50,-46,80%,75%,26.5129029,80.2321014
12,,wifi,19:8:14,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-50,-46,80%,75%,26.5129029,80.2321014
13,,wifi,19:8:15,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-49,-45,82%,76%,26.5129029,80.2321014
14,,wifi,19:8:16,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-49,-45,82%,76%,26.5129029,80.2321014
15,,wifi,19:8:17,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-49,-45,82%,76%,26.5129029,80.2321014
16,,wifi,19:8:18,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-48,-45,80%,77%,26.5129029,80.2321014
17,,wifi,19:8:19,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-48,-45,80%,77%,26.5129029,80.2321014
18,,wifi,19:8:20,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-48,-45,80%,77%,26.5129029,80.2321014
19,,wifi,19:8:21,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-48,-45,80%,77%,26.5129029,80.2321014
20,,wifi,19:8:22,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-48,-45,80%,77%,26.5129029,80.2321014
21,,wifi,19:8:23,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-48,-45,80%,77%,26.5129029,80.2321014
22,,wifi,19:8:24,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-48,-45,80%,77%,26.5129029,80.2321014
23,,wifi,19:8:26,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-48,-45,80%,78%,26.5129028,80.2321014
24,,wifi,19:8:27,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129028,80.2321014
25,,wifi,19:8:28,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129028,80.2321014
26,,wifi,19:8:29,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129028,80.2321014
27,,wifi,19:8:30,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129028,80.2321014
28,,wifi,19:8:31,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129028,80.2321014
29,,wifi,19:8:32,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129028,80.2321014
30,,wifi,19:8:33,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129031,80.2321005
31,,wifi,19:8:34,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129031,80.2321005
32,,wifi,19:8:35,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129031,80.2321005
33,,wifi,19:8:36,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129031,80.2321005
34,,wifi,19:8:37,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129031,80.2321005
35,,wifi,19:8:39,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129031,80.2321005
36,,wifi,19:8:40,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129031,80.2321005
37,,wifi,19:8:41,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129029,80.2321011
38,,wifi,19:8:42,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129029,80.2321011
39,,wifi,19:8:43,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129029,80.2321011
40,,wifi,19:8:44,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129029,80.2321011
41,,wifi,19:8:45,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129029,80.2321011
42,,wifi,19:8:46,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129029,80.2321011
43,,wifi,19:8:47,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-47,-45,80%,78%,26.5129029,80.2321011
44,,wifi,19:8:48,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-47,-45,82%,79%,26.5129028,80.2321011
