Counter,Info,Signal type,Time (24h),SSID (BSSID),WiFi speed (Mbps),dBm,dBm average,Best signal,Percent:,Percent average,My Location latitude,My Location longitude
,Log date: 10/26/19
,Log start: 19:45:16
,Log interval: 1 seconds
,Device/Model: RMX1911
,Android: Version 9
,SSID (BSSID)SSID (BSSID): "TPLINK" (30:b5:c2:bb:f2:ca)
,MAC: 02:00:00:00:00:00
,WiFi speed: 72 MBit/s
,Encryption: [WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS]
,Frequency (channel): 2452MHz * 9
,IP: 192.168.0.100
,External IP: null
,Netmask: 0.0.0.0
,Gateway: 192.168.0.1
,DHCP-Server: 192.168.0.1
,DNS1: 192.168.0.1
,DNS2: 0.0.0.0
1,,wifi,19:45:17,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-42,85%,85%,26.5129037,80.2320983
2,,wifi,19:45:18,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-41,-40,87%,86%,26.5129037,80.2320983
3,,wifi,19:45:19,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-40,-40,87%,86%,26.5129037,80.2320983
4,,wifi,19:45:20,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-40,-40,87%,86%,26.5129037,80.2320983
5,,wifi,19:45:21,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-40,-40,87%,86%,26.5129037,80.2320983
6,,wifi,19:45:22,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-40,-40,85%,86%,26.5129037,80.2320983
7,,wifi,19:45:23,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-41,-40,85%,86%,26.5129037,80.2320983
8,,wifi,19:45:24,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-41,-40,85%,86%,26.5129037,80.2320983
9,,wifi,19:45:25,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-41,-40,82%,85%,26.5129044,80.2320969
10,,wifi,19:45:26,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-41,-40,82%,85%,26.5129044,80.2320969
11,,wifi,19:45:27,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-42,-40,82%,84%,26.5129044,80.2320969
12,,wifi,19:45:28,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-42,-40,82%,84%,26.5129044,80.2320969
13,,wifi,19:45:29,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-42,-40,82%,84%,26.5129044,80.2320969
14,,wifi,19:45:30,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-42,-40,80%,84%,26.5129044,80.2320969
15,,wifi,19:45:31,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-43,-40,80%,83%,26.5129044,80.2320969
16,,wifi,19:45:32,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-43,-40,80%,83%,26.5129044,80.2320969
17,,wifi,19:45:33,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-43,-40,87%,83%,26.5129044,80.2320969
18,,wifi,19:45:35,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-43,-40,87%,84%,26.5129044,80.2320969
19,,wifi,19:45:36,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-43,-40,87%,84%,26.5129044,80.2320969
20,,wifi,19:45:37,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-42,-40,87%,84%,26.5129044,80.2320969
21,,wifi,19:45:38,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-40,85%,84%,26.5129044,80.2320969
22,,wifi,19:45:39,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-40,85%,84%,26.5129044,80.2320978
23,,wifi,19:45:40,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-40,85%,84%,26.5129044,80.2320978
24,,wifi,19:45:41,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-40,85%,84%,26.5129044,80.2320978
25,,wifi,19:45:42,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-40,85%,84%,26.5129044,80.2320978
26,,wifi,19:45:43,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-40,85%,84%,26.5129044,80.2320978
27,,wifi,19:45:44,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-40,85%,84%,26.5129044,80.2320978
28,,wifi,19:45:45,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-42,-40,82%,84%,26.5129044,80.2320978
29,,wifi,19:45:46,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-42,-40,82%,84%,26.5129044,80.2320978
30,,wifi,19:45:47,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-42,-40,82%,84%,26.5129044,80.2320978
31,,wifi,19:45:48,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-43,-40,80%,84%,26.5129044,80.2320978
32,,wifi,19:45:50,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-43,-40,80%,83%,26.5129044,80.2320978
33,,wifi,19:45:51,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-43,-40,80%,83%,26.5129039,80.2320976
34,,wifi,19:45:52,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-40,82%,83%,26.5129039,80.2320976
35,,wifi,19:45:53,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-40,82%,83%,26.5129039,80.2320976
36,,wifi,19:45:54,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-40,82%,83%,26.5129039,80.2320976
37,,wifi,19:45:55,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-40,82%,83%,26.5129039,80.2320976
38,,wifi,19:45:56,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-40,82%,83%,26.5129039,80.2320976
39,,wifi,19:45:57,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-40,82%,83%,26.5129039,80.2320976
40,,wifi,19:45:58,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-43,-40,87%,83%,26.5129037,80.2320982
41,,wifi,19:45:59,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-43,-40,87%,83%,26.5129037,80.2320982
42,,wifi,19:46:0,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-43,-40,87%,83%,26.5129037,80.2320982
43,,wifi,19:46:1,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-40,85%,83%,26.5129037,80.2320982
44,,wifi,19:46:2,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-40,85%,83%,26.5129037,80.2320982
45,,wifi,19:46:3,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-43,-40,82%,83%,26.5129037,80.2320982
46,,wifi,19:46:5,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-43,-40,82%,83%,26.5129037,80.2320982
47,,wifi,19:46:6,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-43,-40,82%,83%,26.5129041,80.2320974
48,,wifi,19:46:7,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-43,-40,80%,83%,26.5129041,80.2320974
49,,wifi,19:46:8,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-43,-40,80%,83%,26.5129041,80.2320974
50,,wifi,19:46:9,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-43,-40,80%,83%,26.5129041,80.2320974
