Counter,Info,Signal type,Time (24h),SSID (BSSID),WiFi speed (Mbps),dBm,dBm average,Best signal,Percent:,Percent average,My Location latitude,My Location longitude
,Log date: 10/26/19
,Log start: 19:43:11
,Log interval: 1 seconds
,Device/Model: RMX1911
,Android: Version 9
,SSID (BSSID)SSID (BSSID): "TPLINK" (30:b5:c2:bb:f2:ca)
,MAC: 02:00:00:00:00:00
,WiFi speed: 72 MBit/s
,Encryption: [WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS]
,Frequency (channel): 2452MHz * 9
,IP: 192.168.0.100
,External IP: null
,Netmask: 0.0.0.0
,Gateway: 192.168.0.1
,DHCP-Server: 192.168.0.1
,DNS1: 192.168.0.1
,DNS2: 0.0.0.0
1,,wifi,19:43:12,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-47,-47,80%,80%,26.5129026,80.2320867
2,,wifi,19:43:14,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-47,-47,80%,80%,26.5129024,80.2320853
3,,wifi,19:43:15,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-44,-40,87%,82%,26.5129024,80.2320853
4,,wifi,19:43:16,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-43,-40,87%,83%,26.5129024,80.2320853
5,,wifi,19:43:17,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-42,-40,87%,84%,26.5129024,80.2320853
6,,wifi,19:43:18,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-43,-40,80%,83%,26.5129024,80.2320853
7,,wifi,19:43:19,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-44,-40,80%,83%,26.5129033,80.2320981
8,,wifi,19:43:20,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-44,-40,80%,82%,26.5129033,80.2320981
9,,wifi,19:43:21,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-40,82%,82%,26.5129033,80.2320981
10,,wifi,19:43:22,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-40,82%,82%,26.5128998,80.23208436
11,,wifi,19:43:23,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-44,-40,87%,82%,26.5128998,80.23208436
12,,wifi,19:43:24,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-43,-40,87%,83%,26.51289981,80.23208436
13,,wifi,19:43:25,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-43,-40,87%,83%,26.5129033,80.2320981
14,,wifi,19:43:26,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-43,-40,87%,83%,26.5129033,80.2320981
15,,wifi,19:43:27,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-43,-40,85%,83%,26.5129033,80.2320981
16,,wifi,19:43:28,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-43,-40,85%,83%,26.5129033,80.2320981
17,,wifi,19:43:29,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-43,-40,85%,84%,26.5129033,80.2320981
18,,wifi,19:43:30,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-43,-40,85%,84%,26.5129039,80.2320964
19,,wifi,19:43:31,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-43,-40,85%,84%,26.5129039,80.2320964
20,,wifi,19:43:32,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-42,-40,87%,84%,26.5129039,80.2320964
21,,wifi,19:43:34,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-42,-40,87%,84%,26.5129039,80.2320964
22,,wifi,19:43:35,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-42,-40,87%,84%,26.5129039,80.2320964
23,,wifi,19:43:36,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-42,-40,87%,84%,26.5129039,80.2320964
24,,wifi,19:43:37,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-42,-40,87%,84%,26.5129039,80.2320964
25,,wifi,19:43:38,"TPLINK" (30:b5:c2:bb:f2:ca),72,-39,-42,-39,90%,84%,26.5129043,80.2320972
26,,wifi,19:43:39,"TPLINK" (30:b5:c2:bb:f2:ca),72,-38,-42,-38,90%,85%,26.51290016,80.23208487
27,,wifi,19:43:40,"TPLINK" (30:b5:c2:bb:f2:ca),72,-38,-42,-38,90%,85%,26.51290017,80.23208487
