Counter,Info,Signal type,Time (24h),SSID (BSSID),WiFi speed (Mbps),dBm,dBm average,Best signal,Percent:,Percent average,My Location latitude,My Location longitude
13,,wifi,21:15:29,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-39,87%,86%,26.5129033,80.2320857
14,,wifi,21:15:30,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129034,80.2320852
15,,wifi,21:15:31,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129034,80.2320852
16,,wifi,21:15:32,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129034,80.2320852
17,,wifi,21:15:33,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-39,87%,86%,26.5129034,80.2320852
18,,wifi,21:15:34,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-39,87%,86%,26.5129034,80.2320852
19,,wifi,21:15:35,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-39,87%,86%,26.5129034,80.2320852
20,,wifi,21:15:36,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-39,87%,86%,26.5129034,80.2320852
21,,wifi,21:15:37,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-39,87%,86%,26.5129034,80.2320852
22,,wifi,21:15:38,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-39,87%,86%,26.5129043,80.2320972
23,,wifi,21:15:40,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-39,87%,86%,26.5129043,80.2320972
24,,wifi,21:15:41,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-39,87%,86%,26.5129043,80.2320972
25,,wifi,21:15:42,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129043,80.2320972
26,,wifi,21:15:43,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129043,80.2320972
27,,wifi,21:15:44,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129043,80.2320972
28,,wifi,21:15:45,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129028,80.2320868
29,,wifi,21:15:46,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129028,80.2320868
30,,wifi,21:15:47,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129028,80.2320868
31,,wifi,21:15:48,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129028,80.2320868
32,,wifi,21:15:49,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-39,87%,86%,26.5129028,80.2320868
33,,wifi,21:15:50,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-39,87%,86%,26.5129028,80.2320868
34,,wifi,21:15:51,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129028,80.2320868
35,,wifi,21:15:52,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129028,80.2320868
36,,wifi,21:15:54,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129028,80.2320868
37,,wifi,21:15:55,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-39,87%,86%,26.5129028,80.2320868
38,,wifi,21:15:56,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-39,87%,86%,26.5129028,80.2320868
39,,wifi,21:15:57,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129028,80.2320868
40,,wifi,21:15:58,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129029,80.2320862
41,,wifi,21:15:59,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-39,87%,86%,26.5129029,80.2320862
42,,wifi,21:16:0,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.51290359,80.23209682
43,,wifi,21:16:1,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.51290359,80.23209682
44,,wifi,21:16:2,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.51290359,80.23209682
45,,wifi,21:16:3,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129029,80.2320862
46,,wifi,21:16:4,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129029,80.2320862
47,,wifi,21:16:5,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129029,80.2320862
48,,wifi,21:16:6,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129029,80.2320862
49,,wifi,21:16:8,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,85%,26.5129029,80.2320862
50,,wifi,21:16:9,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,85%,26.5129029,80.2320862
51,,wifi,21:16:10,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-39,87%,85%,26.5129029,80.2320862
52,,wifi,21:16:11,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-39,87%,86%,26.5129029,80.2320862
53,,wifi,21:16:12,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-41,-39,87%,86%,26.5129038,80.2320982
54,,wifi,21:16:13,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,86%,26.5129038,80.2320982
55,,wifi,21:16:14,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,85%,26.5129038,80.2320982
56,,wifi,21:16:15,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,85%,26.5129038,80.2320982
57,,wifi,21:16:16,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,85%,26.5129038,80.2320982
58,,wifi,21:16:17,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,85%,26.5129038,80.2320982
59,,wifi,21:16:18,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,85%,26.5129038,80.2320982
60,,wifi,21:16:19,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,85%,26.5129038,80.2320982
61,,wifi,21:16:20,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-41,-39,85%,85%,26.5129038,80.2320982
