Counter,Info,Signal type,Time (24h),SSID (BSSID),WiFi speed (Mbps),dBm,dBm average,Best signal,Percent:,Percent average,My Location latitude,My Location longitude
21,,wifi,18:8:0,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-41,85%,83%,26.5129036,80.2320973
22,,wifi,18:8:1,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-41,85%,83%,26.5129036,80.2320973
23,,wifi,18:8:3,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-41,85%,83%,26.5129036,80.2320973
24,,wifi,18:8:4,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-41,85%,83%,26.5129036,80.2320973
25,,wifi,18:8:5,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-41,85%,83%,26.5129036,80.2320973
26,,wifi,18:8:6,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-41,85%,83%,26.5129036,80.2320979
27,,wifi,18:8:7,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-41,85%,83%,26.5129036,80.2320979
28,,wifi,18:8:8,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-41,85%,83%,26.5129036,80.2320979
29,,wifi,18:8:9,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129036,80.2320979
30,,wifi,18:8:10,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-41,85%,83%,26.5129036,80.2320979
31,,wifi,18:8:11,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-41,85%,83%,26.5129036,80.2320979
32,,wifi,18:8:12,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-41,85%,83%,26.5129036,80.2320979
33,,wifi,18:8:13,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-41,85%,83%,26.5129034,80.2320979
34,,wifi,18:8:14,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-41,85%,83%,26.5129034,80.2320979
35,,wifi,18:8:16,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-41,85%,83%,26.5129034,80.2320979
36,,wifi,18:8:17,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129034,80.2320979
37,,wifi,18:8:18,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129034,80.2320979
38,,wifi,18:8:19,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-43,-41,82%,83%,26.5129034,80.2320979
39,,wifi,18:8:20,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129034,80.2320979
40,,wifi,18:8:21,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129034,80.2320979
41,,wifi,18:8:22,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129032,80.2320981
42,,wifi,18:8:23,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129032,80.2320981
43,,wifi,18:8:24,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129032,80.2320981
44,,wifi,18:8:25,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129032,80.2320981
45,,wifi,18:8:26,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-43,-41,82%,83%,26.5129032,80.2320981
46,,wifi,18:8:27,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-43,-41,82%,83%,26.5129032,80.2320981
47,,wifi,18:8:28,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129032,80.2320981
48,,wifi,18:8:30,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129032,80.2320981
49,,wifi,18:8:31,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129032,80.2320981
50,,wifi,18:8:32,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129032,80.2320981
51,,wifi,18:8:33,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129032,80.2320981
52,,wifi,18:8:34,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129032,80.2320981
53,,wifi,18:8:35,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129032,80.2320981
54,,wifi,18:8:36,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129033,80.2320979
55,,wifi,18:8:37,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129033,80.2320979
56,,wifi,18:8:38,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129033,80.2320979
57,,wifi,18:8:39,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129033,80.2320979
58,,wifi,18:8:40,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129033,80.2320979
59,,wifi,18:8:41,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129033,80.2320979
60,,wifi,18:8:42,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-43,-41,82%,83%,26.5129033,80.2320979
61,,wifi,18:8:43,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-43,-41,85%,83%,26.5129033,80.2320979
