Counter,Info,Signal type,Time (24h),SSID (BSSID),WiFi speed (Mbps),dBm,dBm average,Best signal,Percent:,Percent average,My Location latitude,My Location longitude
,Log date: 10/26/19
,Log start: 17:12:33
,Log interval: 1 seconds
,Device/Model: RMX1911
,Android: Version 9
,SSID (BSSID)SSID (BSSID): "TPLINK" (30:b5:c2:bb:f2:ca)
,MAC: 02:00:00:00:00:00
,WiFi speed: 72 MBit/s
,Encryption: [WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS]
,Frequency (channel): 2452MHz * 9
,IP: 192.168.0.100
,External IP: null
,Netmask: 0.0.0.0
,Gateway: 192.168.0.1
,DHCP-Server: 192.168.0.1
,DNS1: 192.168.0.1
,DNS2: 0.0.0.0
1,,wifi,17:12:34,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-54,-54,70%,70%,26.5129033,80.2320985
2,,wifi,17:12:35,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-54,-54,70%,70%,26.5129033,80.2320985
3,,wifi,17:12:36,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-54,-54,70%,70%,26.5129035,80.2320983
4,,wifi,17:12:37,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-54,-54,70%,70%,26.5129035,80.2320983
5,,wifi,17:12:38,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-54,-54,70%,70%,26.5129035,80.2320983
6,,wifi,17:12:39,"TPLINK" (30:b5:c2:bb:f2:ca),72,-55,-54,-54,70%,70%,26.5129035,80.2320983
7,,wifi,17:12:40,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-53,-52,73%,70%,26.5129035,80.2320983
8,,wifi,17:12:41,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-53,-52,73%,70%,26.5129035,80.2320983
9,,wifi,17:12:42,"TPLINK" (30:b5:c2:bb:f2:ca),72,-49,-53,-49,78%,71%,26.5129035,80.2320983
10,,wifi,17:12:43,"TPLINK" (30:b5:c2:bb:f2:ca),72,-49,-52,-49,78%,72%,26.5129035,80.2320983
11,,wifi,17:12:45,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-52,-49,73%,72%,26.512903,80.2320994
12,,wifi,17:12:46,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-52,-49,73%,72%,26.512903,80.2320994
13,,wifi,17:12:47,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-52,-49,73%,72%,26.512903,80.2320994
14,,wifi,17:12:48,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-52,-49,73%,72%,26.512903,80.2320994
15,,wifi,17:12:49,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-52,-49,73%,72%,26.512903,80.2320994
16,,wifi,17:12:50,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-52,-49,73%,72%,26.512903,80.2320994
17,,wifi,17:12:51,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-52,-49,73%,72%,26.512903,80.2320994
18,,wifi,17:12:52,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-52,-49,73%,72%,26.512903,80.2320994
19,,wifi,17:12:53,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-52,-49,73%,72%,26.512903,80.2320994
20,,wifi,17:12:54,"TPLINK" (30:b5:c2:bb:f2:ca),72,-49,-52,-49,78%,72%,26.512903,80.2320994
21,,wifi,17:12:55,"TPLINK" (30:b5:c2:bb:f2:ca),72,-49,-52,-49,78%,73%,26.512903,80.2320994
22,,wifi,17:12:56,"TPLINK" (30:b5:c2:bb:f2:ca),72,-49,-51,-49,78%,73%,26.512903,80.2320994
23,,wifi,17:12:57,"TPLINK" (30:b5:c2:bb:f2:ca),72,-50,-51,-49,75%,73%,26.5129029,80.2320993
24,,wifi,17:12:58,"TPLINK" (30:b5:c2:bb:f2:ca),72,-50,-51,-49,75%,73%,26.5129029,80.2320993
25,,wifi,17:13:0,"TPLINK" (30:b5:c2:bb:f2:ca),72,-50,-51,-49,75%,73%,26.5129029,80.2320993
26,,wifi,17:13:1,"TPLINK" (30:b5:c2:bb:f2:ca),72,-50,-51,-49,75%,73%,26.5129029,80.2320993
27,,wifi,17:13:2,"TPLINK" (30:b5:c2:bb:f2:ca),72,-50,-51,-49,75%,73%,26.5129029,80.2320993
28,,wifi,17:13:3,"TPLINK" (30:b5:c2:bb:f2:ca),72,-51,-51,-49,75%,73%,26.5129029,80.2320993
29,,wifi,17:13:4,"TPLINK" (30:b5:c2:bb:f2:ca),72,-51,-51,-49,75%,73%,26.5129029,80.2320993
30,,wifi,17:13:5,"TPLINK" (30:b5:c2:bb:f2:ca),72,-51,-51,-49,75%,73%,26.5129029,80.2320993
31,,wifi,17:13:6,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-51,-49,73%,73%,26.5129029,80.2320993
32,,wifi,17:13:7,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-51,-49,73%,73%,26.5129029,80.2320993
33,,wifi,17:13:8,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-51,-49,73%,73%,26.5129029,80.2320993
34,,wifi,17:13:9,"TPLINK" (30:b5:c2:bb:f2:ca),72,-51,-51,-49,75%,73%,26.5129029,80.2320993
35,,wifi,17:13:10,"TPLINK" (30:b5:c2:bb:f2:ca),72,-50,-51,-49,75%,73%,26.5129032,80.2320988
36,,wifi,17:13:11,"TPLINK" (30:b5:c2:bb:f2:ca),72,-50,-51,-49,75%,73%,26.5129032,80.2320988
37,,wifi,17:13:12,"TPLINK" (30:b5:c2:bb:f2:ca),72,-51,-51,-49,75%,73%,26.5129032,80.2320988
38,,wifi,17:13:14,"TPLINK" (30:b5:c2:bb:f2:ca),72,-51,-51,-49,75%,73%,26.5129032,80.2320988
39,,wifi,17:13:15,"TPLINK" (30:b5:c2:bb:f2:ca),72,-51,-51,-49,75%,73%,26.5129032,80.2320988
40,,wifi,17:13:16,"TPLINK" (30:b5:c2:bb:f2:ca),72,-50,-51,-49,75%,73%,26.5129032,80.2320988
41,,wifi,17:13:17,"TPLINK" (30:b5:c2:bb:f2:ca),72,-50,-51,-49,75%,73%,26.5129032,80.2320988
42,,wifi,17:13:18,"TPLINK" (30:b5:c2:bb:f2:ca),72,-50,-51,-49,75%,73%,26.5129037,80.2320977
43,,wifi,17:13:19,"TPLINK" (30:b5:c2:bb:f2:ca),72,-50,-51,-49,75%,74%,26.5129037,80.2320977
44,,wifi,17:13:20,"TPLINK" (30:b5:c2:bb:f2:ca),72,-50,-51,-49,75%,74%,26.5129037,80.2320977
45,,wifi,17:13:21,"TPLINK" (30:b5:c2:bb:f2:ca),72,-50,-51,-49,75%,74%,26.5129037,80.2320977
46,,wifi,17:13:22,"TPLINK" (30:b5:c2:bb:f2:ca),72,-50,-51,-49,75%,74%,26.5129037,80.2320977
47,,wifi,17:13:23,"TPLINK" (30:b5:c2:bb:f2:ca),72,-50,-51,-49,75%,74%,26.5129037,80.2320977
48,,wifi,17:13:24,"TPLINK" (30:b5:c2:bb:f2:ca),72,-48,-51,-48,78%,74%,26.5129037,80.2320977
49,,wifi,17:13:25,"TPLINK" (30:b5:c2:bb:f2:ca),72,-49,-51,-48,78%,74%,26.5129034,80.2320981
50,,wifi,17:13:26,"TPLINK" (30:b5:c2:bb:f2:ca),72,-49,-51,-48,78%,74%,26.5129034,80.2320981
51,,wifi,17:13:28,"TPLINK" (30:b5:c2:bb:f2:ca),72,-49,-51,-48,78%,74%,26.5129034,80.2320981
52,,wifi,17:13:29,"TPLINK" (30:b5:c2:bb:f2:ca),72,-49,-51,-48,78%,74%,26.5129034,80.2320981
53,,wifi,17:13:30,"TPLINK" (30:b5:c2:bb:f2:ca),72,-49,-50,-48,78%,74%,26.5129034,80.2320981
54,,wifi,17:13:31,"TPLINK" (30:b5:c2:bb:f2:ca),72,-49,-50,-48,78%,74%,26.5129034,80.2320981
55,,wifi,17:13:32,"TPLINK" (30:b5:c2:bb:f2:ca),72,-49,-50,-48,78%,74%,26.5129034,80.2320981
56,,wifi,17:13:33,"TPLINK" (30:b5:c2:bb:f2:ca),72,-50,-50,-48,75%,74%,26.5129037,80.2320982
57,,wifi,17:13:34,"TPLINK" (30:b5:c2:bb:f2:ca),72,-50,-50,-48,75%,74%,26.5129037,80.2320982
58,,wifi,17:13:35,"TPLINK" (30:b5:c2:bb:f2:ca),72,-52,-50,-48,73%,74%,26.5129037,80.2320982
59,,wifi,17:13:36,"TPLINK" (30:b5:c2:bb:f2:ca),72,-54,-50,-48,70%,74%,26.5129037,80.2320982
