Counter,Info,Signal type,Time (24h),SSID (BSSID),WiFi speed (Mbps),dBm,dBm average,Best signal,Percent:,Percent average,My Location latitude,My Location longitude
43,,wifi,19:18:30,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-47,-43,85%,79%,26.5129033,80.2320862
44,,wifi,19:18:31,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-47,-43,82%,79%,26.51296218,80.23198245
45,,wifi,19:18:32,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-47,-43,82%,79%,26.51296217,80.23198245
46,,wifi,19:18:33,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-47,-42,85%,79%,26.51296216,80.23198244
47,,wifi,19:18:34,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-47,-42,82%,79%,26.51296216,80.23198244
48,,wifi,19:18:36,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-47,-42,82%,79%,26.51296215,80.23198244
49,,wifi,19:18:37,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-47,-42,82%,79%,26.51296214,80.23198243
50,,wifi,19:18:38,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-46,-42,85%,79%,26.51296212,80.23198242
51,,wifi,19:18:39,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-46,-42,85%,79%,26.51296213,80.2319824
52,,wifi,19:18:40,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-46,-42,85%,79%,26.51296214,80.2319824
53,,wifi,19:18:41,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-46,-42,85%,79%,26.51296214,80.23198239
54,,wifi,19:18:42,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-46,-42,85%,80%,26.51296216,80.23198239
55,,wifi,19:18:43,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-46,-42,85%,80%,26.51296216,80.23198239
56,,wifi,19:18:44,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-46,-42,85%,80%,26.51296215,80.23198238
57,,wifi,19:18:45,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-46,-42,85%,80%,26.51296213,80.23198238
58,,wifi,19:18:46,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-46,-42,85%,80%,26.51296215,80.23198237
59,,wifi,19:18:47,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-46,-42,85%,80%,26.51296216,80.23198237
60,,wifi,19:18:48,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-46,-42,82%,80%,26.51296218,80.23198237
61,,wifi,19:18:49,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-46,-42,82%,80%,26.51296216,80.23198236
