Counter,Info,Signal type,Time (24h),SSID (BSSID),WiFi speed (Mbps),dBm,dBm average,Best signal,Percent:,Percent average,My Location latitude,My Location longitude
,Log date: 10/26/19
,Log start: 21:26:33
,Log interval: 1 seconds
,Device/Model: RMX1911
,Android: Version 9
,SSID (BSSID)SSID (BSSID): "TPLINK" (30:b5:c2:bb:f2:ca)
,MAC: 02:00:00:00:00:00
,WiFi speed: 72 MBit/s
,Encryption: [WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS]
,Frequency (channel): 2452MHz * 9
,IP: 192.168.0.100
,External IP: null
,Netmask: 0.0.0.0
,Gateway: 192.168.0.1
,DHCP-Server: 192.168.0.1
,DNS1: 192.168.0.1
,DNS2: 0.0.0.0
1,,wifi,21:26:34,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-40,-40,87%,87%,26.5129027,80.2321004
2,,wifi,21:26:35,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-40,-40,87%,87%,26.5129034,80.2320854
3,,wifi,21:26:36,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-40,-40,87%,87%,26.5129034,80.2320854
4,,wifi,21:26:37,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-40,-40,87%,87%,26.5129034,80.2320854
5,,wifi,21:26:38,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-40,-40,87%,87%,26.5129034,80.2320854
6,,wifi,21:26:39,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-40,-40,87%,87%,26.5129034,80.2320854
7,,wifi,21:26:40,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-40,-40,87%,87%,26.5129034,80.2320854
8,,wifi,21:26:41,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-40,-40,87%,87%,26.5129034,80.2320854
9,,wifi,21:26:42,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-40,-40,87%,87%,26.5129034,80.2320854
10,,wifi,21:26:43,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-40,-40,87%,87%,26.5129045,80.2320967
11,,wifi,21:26:44,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-40,-40,87%,87%,26.5129045,80.2320967
12,,wifi,21:26:45,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-40,-40,87%,87%,26.5129045,80.2320967
13,,wifi,21:26:46,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-40,-40,87%,87%,26.5129045,80.2320967
14,,wifi,21:26:47,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-40,-40,87%,87%,26.5129045,80.2320967
15,,wifi,21:26:48,"TPLINK" (30:b5:c2:bb:f2:ca),72,-40,-40,-40,87%,87%,26.5129045,80.2320967
16,,wifi,21:26:49,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.5129045,80.2320967
17,,wifi,21:26:50,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.5129045,80.2320967
18,,wifi,21:26:51,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.5129045,80.2320967
19,,wifi,21:26:53,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.5129045,80.2320967
20,,wifi,21:26:54,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.5129045,80.2320967
21,,wifi,21:26:55,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.5129045,80.2320967
22,,wifi,21:26:56,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.5129045,80.2320967
23,,wifi,21:26:57,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.5129042,80.2320976
24,,wifi,21:26:58,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.5129042,80.2320976
25,,wifi,21:26:59,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.5129042,80.2320976
26,,wifi,21:27:0,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.5129042,80.2320976
27,,wifi,21:27:1,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.5129042,80.2320976
28,,wifi,21:27:2,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.5129042,80.2320976
29,,wifi,21:27:3,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.5129042,80.2320976
30,,wifi,21:27:4,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.5129036,80.2320848
31,,wifi,21:27:5,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.5129036,80.2320848
32,,wifi,21:27:6,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.5129036,80.2320848
33,,wifi,21:27:7,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.5129036,80.2320848
34,,wifi,21:27:8,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.5129036,80.2320848
35,,wifi,21:27:10,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.51290203,80.23210019
36,,wifi,21:27:11,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.51290202,80.23210019
37,,wifi,21:27:12,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.51290218,80.23210022
38,,wifi,21:27:13,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.51290222,80.23209992
39,,wifi,21:27:14,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.51290222,80.23209992
40,,wifi,21:27:15,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.51290223,80.23209992
41,,wifi,21:27:16,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.51290222,80.23209991
42,,wifi,21:27:17,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.51290222,80.23209991
43,,wifi,21:27:18,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.51290222,80.23209991
44,,wifi,21:27:19,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.51290222,80.23209991
45,,wifi,21:27:20,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,87%,26.51290222,80.23209991
46,,wifi,21:27:21,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-40,-40,85%,86%,26.51290222,80.23209991
47,,wifi,21:27:22,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-40,-40,85%,86%,26.51290222,80.23209991
48,,wifi,21:27:23,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-40,-40,85%,86%,26.51290222,80.23209991
49,,wifi,21:27:24,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-40,-40,85%,86%,26.51290222,80.23209991
50,,wifi,21:27:25,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-40,-40,85%,86%,26.51290203,80.23209987
51,,wifi,21:27:27,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-40,-40,85%,86%,26.51290202,80.23209987
52,,wifi,21:27:28,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,86%,26.5129048,80.2320945
53,,wifi,21:27:29,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,86%,26.51290203,80.23209986
54,,wifi,21:27:30,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,86%,26.51290206,80.23209986
55,,wifi,21:27:31,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,86%,26.51290204,80.23209986
56,,wifi,21:27:32,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,86%,26.51290204,80.23209986
57,,wifi,21:27:33,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,86%,26.512902,80.23209986
58,,wifi,21:27:34,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,86%,26.512902,80.23209986
59,,wifi,21:27:35,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,86%,26.51290199,80.23209986
60,,wifi,21:27:36,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,86%,26.51290198,80.23209985
61,,wifi,21:27:37,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-40,-40,87%,86%,26.51290199,80.23209985
