Counter,Info,Signal type,Time (24h),SSID (BSSID),WiFi speed (Mbps),dBm,dBm average,Best signal,Percent:,Percent average,My Location latitude,My Location longitude
21,,wifi,20:58:12,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-46,-41,87%,80%,26.5129114,80.2320865
22,,wifi,20:58:13,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-45,-41,87%,80%,26.5129114,80.2320865
23,,wifi,20:58:14,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-45,-41,87%,81%,26.5129117,80.2320859
24,,wifi,20:58:15,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-45,-41,87%,81%,26.5129117,80.2320859
25,,wifi,20:58:16,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-45,-41,87%,81%,26.5129117,80.2320859
26,,wifi,20:58:17,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-45,-41,87%,81%,26.5129117,80.2320859
27,,wifi,20:58:19,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-45,-41,85%,81%,26.5129117,80.2320859
28,,wifi,20:58:20,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-44,-41,85%,82%,26.5129117,80.2320859
29,,wifi,20:58:21,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-44,-41,85%,82%,26.5129117,80.2320859
30,,wifi,20:58:22,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-44,-41,85%,82%,26.5129112,80.2320867
31,,wifi,20:58:23,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-44,-41,85%,82%,26.5129112,80.2320867
32,,wifi,20:58:24,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-44,-41,85%,82%,26.5129112,80.2320867
33,,wifi,20:58:25,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-44,-41,85%,82%,26.5129112,80.2320867
34,,wifi,20:58:26,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-44,-41,85%,82%,26.5129112,80.2320867
35,,wifi,20:58:27,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.5129112,80.2320867
36,,wifi,20:58:28,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.5129112,80.2320867
37,,wifi,20:58:29,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.5129111,80.2320867
38,,wifi,20:58:30,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.5129111,80.2320867
39,,wifi,20:58:31,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.5129111,80.2320867
40,,wifi,20:58:32,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.5129111,80.2320867
41,,wifi,20:58:34,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.5129111,80.2320867
42,,wifi,20:58:35,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,83%,26.512911,80.2320871
43,,wifi,20:58:36,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,83%,26.512911,80.2320871
44,,wifi,20:58:37,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,83%,26.512911,80.2320871
45,,wifi,20:58:38,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,83%,26.512911,80.2320871
46,,wifi,20:58:39,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-44,-41,82%,83%,26.512911,80.2320871
47,,wifi,20:58:40,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-44,-41,82%,83%,26.512911,80.2320871
48,,wifi,20:58:41,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-44,-41,82%,83%,26.512911,80.2320871
49,,wifi,20:58:42,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-44,-41,80%,83%,26.512911,80.2320871
50,,wifi,20:58:43,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-44,-41,80%,82%,26.512911,80.2320871
51,,wifi,20:58:44,"TPLINK" (30:b5:c2:bb:f2:ca),72,-48,-44,-41,78%,82%,26.512911,80.2320871
52,,wifi,20:58:45,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.512911,80.2320871
53,,wifi,20:58:46,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.5129037,80.2320987
54,,wifi,20:58:48,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.5129037,80.2320987
55,,wifi,20:58:49,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-44,-41,80%,82%,26.5129037,80.2320987
56,,wifi,20:58:50,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-44,-41,80%,82%,26.5129037,80.2320987
57,,wifi,20:58:51,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-44,-41,80%,82%,26.5129037,80.2320987
58,,wifi,20:58:52,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.5129037,80.2320987
59,,wifi,20:58:53,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.5129037,80.2320987
60,,wifi,20:58:54,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.5129037,80.2320987
61,,wifi,20:58:55,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.5129037,80.2320987
