Counter,Info,Signal type,Time (24h),SSID (BSSID),WiFi speed (Mbps),dBm,dBm average,Best signal,Percent:,Percent average,My Location latitude,My Location longitude
,Log date: 10/26/19
,Log start: 19:15:36
,Log interval: 1 seconds
,Device/Model: RMX1911
,Android: Version 9
,SSID (BSSID)SSID (BSSID): "TPLINK" (30:b5:c2:bb:f2:ca)
,MAC: 02:00:00:00:00:00
,WiFi speed: 72 MBit/s
,Encryption: [WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS]
,Frequency (channel): 2452MHz * 9
,IP: 192.168.0.100
,External IP: null
,Netmask: 0.0.0.0
,Gateway: 192.168.0.1
,DHCP-Server: 192.168.0.1
,DNS1: 192.168.0.1
,DNS2: 0.0.0.0
1,,wifi,19:15:37,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-43,85%,85%,26.5129038,80.2320844
2,,wifi,19:15:38,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-43,-43,85%,85%,26.5129038,80.2320844
3,,wifi,19:15:39,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-42,85%,85%,26.5129033,80.2320861
4,,wifi,19:15:40,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-42,85%,85%,26.5129033,80.2320861
5,,wifi,19:15:41,"TPLINK" (30:b5:c2:bb:f2:ca),72,-42,-42,-42,85%,85%,26.5129033,80.2320861
6,,wifi,19:15:42,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129033,80.2320861
7,,wifi,19:15:43,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129033,80.2320861
8,,wifi,19:15:44,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129033,80.2320861
9,,wifi,19:15:45,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129033,80.2320861
10,,wifi,19:15:46,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129035,80.2320859
11,,wifi,19:15:47,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129035,80.2320859
12,,wifi,19:15:48,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129035,80.2320859
13,,wifi,19:15:49,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129035,80.2320859
14,,wifi,19:15:50,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129035,80.2320859
15,,wifi,19:15:51,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129035,80.2320859
16,,wifi,19:15:53,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129035,80.2320859
17,,wifi,19:15:54,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129035,80.2320859
18,,wifi,19:15:55,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129035,80.2320859
19,,wifi,19:15:56,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129035,80.2320859
20,,wifi,19:15:57,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129035,80.2320859
21,,wifi,19:15:58,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129035,80.2320859
22,,wifi,19:15:59,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129035,80.2320859
23,,wifi,19:16:0,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129035,80.2320859
24,,wifi,19:16:1,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129035,80.2320859
25,,wifi,19:16:2,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-42,-42,85%,85%,26.5129032,80.2320856
26,,wifi,19:16:3,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-42,-42,82%,84%,26.5129032,80.2320856
27,,wifi,19:16:4,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-43,-42,82%,84%,26.5129032,80.2320856
28,,wifi,19:16:5,"TPLINK" (30:b5:c2:bb:f2:ca),72,-45,-43,-42,82%,84%,26.5129032,80.2320856
29,,wifi,19:16:6,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-43,-42,80%,84%,26.5129032,80.2320856
30,,wifi,19:16:8,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-43,-42,80%,84%,26.5129032,80.2320856
31,,wifi,19:16:9,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-43,-42,80%,84%,26.5129032,80.2320856
32,,wifi,19:16:10,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-43,-42,80%,84%,26.5129034,80.2320851
33,,wifi,19:16:11,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-43,-42,80%,83%,26.5129034,80.2320851
34,,wifi,19:16:12,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-43,-42,80%,83%,26.5129034,80.2320851
35,,wifi,19:16:13,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-43,-42,80%,83%,26.5129034,80.2320851
36,,wifi,19:16:14,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-43,-42,80%,83%,26.5129034,80.2320851
37,,wifi,19:16:15,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-43,-42,80%,83%,26.5129034,80.2320851
38,,wifi,19:16:16,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-43,-42,80%,83%,26.5129034,80.2320851
39,,wifi,19:16:17,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-44,-42,80%,83%,26.5129031,80.2320845
40,,wifi,19:16:18,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-44,-42,80%,83%,26.5129031,80.2320845
41,,wifi,19:16:19,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-44,-42,80%,83%,26.5129031,80.2320845
42,,wifi,19:16:20,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-44,-42,80%,83%,26.5129031,80.2320845
43,,wifi,19:16:22,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-44,-42,80%,83%,26.5129031,80.2320845
44,,wifi,19:16:23,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-44,-42,80%,82%,26.512903,80.2320842
45,,wifi,19:16:24,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-44,-42,80%,82%,26.51297249,80.2319662
46,,wifi,19:16:25,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-44,-42,80%,82%,26.51297248,80.23196619
47,,wifi,19:16:26,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-44,-42,80%,82%,26.51297249,80.23196619
48,,wifi,19:16:27,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-44,-42,80%,82%,26.51297249,80.23196619
49,,wifi,19:16:28,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-44,-42,80%,82%,26.51297249,80.23196619
50,,wifi,19:16:29,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-44,-42,80%,82%,26.5129725,80.23196616
51,,wifi,19:16:30,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-44,-42,80%,82%,26.51297249,80.23196616
52,,wifi,19:16:31,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-44,-42,80%,82%,26.51297249,80.23196616
53,,wifi,19:16:32,"TPLINK" (30:b5:c2:bb:f2:ca),72,-47,-44,-42,80%,82%,26.51297249,80.23196616
54,,wifi,19:16:33,"TPLINK" (30:b5:c2:bb:f2:ca),72,-51,-44,-42,75%,82%,26.5129725,80.23196616
55,,wifi,19:16:34,"TPLINK" (30:b5:c2:bb:f2:ca),72,-51,-44,-42,75%,82%,26.5129725,80.23196616
56,,wifi,19:16:35,"TPLINK" (30:b5:c2:bb:f2:ca),72,-51,-44,-42,75%,82%,26.51297251,80.23196616
57,,wifi,19:16:37,"TPLINK" (30:b5:c2:bb:f2:ca),72,-50,-45,-42,75%,81%,26.51297252,80.23196615
58,,wifi,19:16:38,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-45,-42,73%,81%,26.51297251,80.23196615
59,,wifi,19:16:39,"TPLINK" (30:b5:c2:bb:f2:ca),72,-53,-45,-42,73%,81%,26.51297251,80.23196615
60,,wifi,19:16:40,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-45,-42,80%,81%,26.51297252,80.23196615
61,,wifi,19:16:41,"TPLINK" (30:b5:c2:bb:f2:ca),72,-46,-45,-42,80%,81%,26.51297252,80.23196615
