Counter,Info,Signal type,Time (24h),SSID (BSSID),WiFi speed (Mbps),dBm,dBm average,Best signal,Percent:,Percent average,My Location latitude,My Location longitude
80,,wifi,16:58:44,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289998,80.23207127
81,,wifi,16:58:45,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289986,80.23207104
82,,wifi,16:58:46,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.5128998,80.23207091
83,,wifi,16:58:47,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289973,80.23207078
84,,wifi,16:58:48,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289962,80.23207055
85,,wifi,16:58:49,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289956,80.23207037
86,,wifi,16:58:50,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289949,80.23207022
87,,wifi,16:58:51,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.51289937,80.23206995
88,,wifi,16:58:52,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.5128993,80.23206974
89,,wifi,16:58:53,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.51289901,80.23206869
90,,wifi,16:58:55,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.51289895,80.23206856
91,,wifi,16:58:56,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.5129035,80.2320979
92,,wifi,16:58:57,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.51289888,80.23206834
93,,wifi,16:58:58,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.51289883,80.23206823
94,,wifi,16:58:59,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.51289882,80.23206822
95,,wifi,16:59:0,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.51289879,80.23206815
96,,wifi,16:59:1,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.51289875,80.23206807
97,,wifi,16:59:2,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.51289873,80.23206804
98,,wifi,16:59:3,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289872,80.23206797
99,,wifi,16:59:4,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289868,80.23206787
100,,wifi,16:59:5,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289862,80.23206774
101,,wifi,16:59:6,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.51289857,80.23206763
102,,wifi,16:59:7,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289853,80.23206753
103,,wifi,16:59:8,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289852,80.23206749
104,,wifi,16:59:10,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289847,80.23206739
105,,wifi,16:59:11,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289855,80.23206742
106,,wifi,16:59:12,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.5129033,80.2320852
107,,wifi,16:59:13,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289849,80.23206725
108,,wifi,16:59:14,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289848,80.23206723
109,,wifi,16:59:15,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289846,80.23206714
110,,wifi,16:59:16,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289844,80.23206709
111,,wifi,16:59:17,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.5128984,80.23206696
112,,wifi,16:59:18,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.51289838,80.23206692
113,,wifi,16:59:19,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.5129042,80.2320967
114,,wifi,16:59:20,"TPLINK" (30:b5:c2:bb:f2:ca),72,-44,-44,-41,82%,82%,26.51289833,80.23206674
115,,wifi,16:59:21,"TPLINK" (30:b5:c2:bb:f2:ca),72,-41,-44,-41,87%,82%,26.5128983,80.23206669
116,,wifi,16:59:22,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289827,80.23206659
117,,wifi,16:59:24,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289826,80.23206655
118,,wifi,16:59:25,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289824,80.23206649
119,,wifi,16:59:26,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289823,80.23206646
120,,wifi,16:59:27,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289817,80.23206633
121,,wifi,16:59:28,"TPLINK" (30:b5:c2:bb:f2:ca),72,-43,-44,-41,85%,82%,26.51289816,80.23206631
