Name,Time,MAC Address,UUID,Major,Minor,RSSI,Scanned Data
null,2020/01/30 19:25:20,06:5E:E1:88:9B:FC, , , ,-94, 
null,2020/01/30 19:25:21,23:8A:0B:D2:C0:09, , , ,-92, 
[TV]89,2020/01/30 19:25:21,84:C0:EF:36:FA:AD, , , ,-60, 
null,2020/01/30 19:25:21,27:8D:18:13:93:09, , , ,-82, 
null,2020/01/30 19:25:21,30:A8:0F:76:E1:08, , , ,-89, 
null,2020/01/30 19:25:21,2B:12:E8:A5:51:D7, , , ,-80, 
null,2020/01/30 19:25:21,11:0A:28:D3:AE:65, , , ,-100, 
null,2020/01/30 19:25:21,0E:F9:92:69:69:F7, , , ,-93, 
null,2020/01/30 19:25:21,10:26:07:2F:EF:8D, , , ,-99, 
null,2020/01/30 19:25:21,56:D2:FB:F3:78:AA, , , ,-79, 
[TV]89,2020/01/30 19:25:21,84:C0:EF:36:FA:AD, , , ,-58, 
null,2020/01/30 19:25:21,57:41:E8:37:44:EA, , , ,-71, 
null,2020/01/30 19:25:21,23:8A:0B:D2:C0:09, , , ,-89, 
null,2020/01/30 19:25:21,06:5E:E1:88:9B:FC, , , ,-92, 
[TV]89,2020/01/30 19:25:21,84:C0:EF:36:FA:AD, , , ,-57, 
[TV]89,2020/01/30 19:25:21,84:C0:EF:36:FA:AD, , , ,-58, 
null,2020/01/30 19:25:21,2B:12:E8:A5:51:D7, , , ,-81, 
null,2020/01/30 19:25:21,3A:B4:8D:69:E6:E1, , , ,-99, 
null,2020/01/30 19:25:21,0E:F9:92:69:69:F7, , , ,-93, 
null,2020/01/30 19:25:21,7C:67:3E:85:1A:9F, , , ,-89, 
Mi Band 3,2020/01/30 19:25:21,C9:F2:EB:EB:B1:6E, , , ,-84, 
null,2020/01/30 19:25:21,23:8A:0B:D2:C0:09, , , ,-91, 
null,2020/01/30 19:25:21,27:8D:18:13:93:09, , , ,-82, 
null,2020/01/30 19:25:21,30:A8:0F:76:E1:08, , , ,-91, 
null,2020/01/30 19:25:21,2A:45:F4:78:6E:51, , , ,-96, 
null,2020/01/30 19:25:21,2B:12:E8:A5:51:D7, , , ,-80, 
null,2020/01/30 19:25:21,0E:F9:92:69:69:F7, , , ,-98, 
null,2020/01/30 19:25:21,01:8E:7B:16:1F:E1, , , ,-100, 
null,2020/01/30 19:25:21,57:41:E8:37:44:EA, , , ,-72, 
null,2020/01/30 19:25:21,7C:67:3E:85:1A:9F, , , ,-88, 
null,2020/01/30 19:25:21,10:26:07:2F:EF:8D, , , ,-100, 
null,2020/01/30 19:25:21,57:25:65:E2:6F:94, , , ,-96, 
null,2020/01/30 19:25:21,23:8A:0B:D2:C0:09, , , ,-90, 
null,2020/01/30 19:25:21,08:34:AF:4E:01:A0, , , ,-81, 
null,2020/01/30 19:25:21,06:5E:E1:88:9B:FC, , , ,-90, 
null,2020/01/30 19:25:21,5E:0F:13:78:CD:F7, , , ,-84, 
null,2020/01/30 19:25:21,2B:12:E8:A5:51:D7, , , ,-80, 
null,2020/01/30 19:25:21,2A:45:F4:78:6E:51, , , ,-94, 
null,2020/01/30 19:25:21,0E:F9:92:69:69:F7, , , ,-94, 
[TV]89,2020/01/30 19:25:21,84:C0:EF:36:FA:AD, , , ,-60, 
null,2020/01/30 19:25:21,7C:67:3E:85:1A:9F, , , ,-88, 
[TV]89,2020/01/30 19:25:21,84:C0:EF:36:FA:AD, , , ,-62, 
null,2020/01/30 19:25:21,35:8C:B3:80:F0:20, , , ,-96, 
null,2020/01/30 19:25:21,23:8A:0B:D2:C0:09, , , ,-90, 
null,2020/01/30 19:25:21,08:34:AF:4E:01:A0, , , ,-80, 
null,2020/01/30 19:25:21,06:5E:E1:88:9B:FC, , , ,-94, 
null,2020/01/30 19:25:21,56:D2:FB:F3:78:AA, , , ,-78, 
null,2020/01/30 19:25:21,2B:12:E8:A5:51:D7, , , ,-81, 
null,2020/01/30 19:25:21,57:41:E8:37:44:EA, , , ,-70, 
[TV]89,2020/01/30 19:25:21,84:C0:EF:36:FA:AD, , , ,-62, 
null,2020/01/30 19:25:21,11:0A:28:D3:AE:65, , , ,-97, 
null,2020/01/30 19:25:21,0E:F9:92:69:69:F7, , , ,-95, 
null,2020/01/30 19:25:21,7C:67:3E:85:1A:9F, , , ,-88, 
[TV]89,2020/01/30 19:25:21,84:C0:EF:36:FA:AD, , , ,-60, 
null,2020/01/30 19:25:21,35:8C:B3:80:F0:20, , , ,-94, 
null,2020/01/30 19:25:21,23:8A:0B:D2:C0:09, , , ,-89, 
null,2020/01/30 19:25:21,06:5E:E1:88:9B:FC, , , ,-93, 
null,2020/01/30 19:25:21,08:34:AF:4E:01:A0, , , ,-80, 
null,2020/01/30 19:25:21,30:A8:0F:76:E1:08, , , ,-92, 
[TV]89,2020/01/30 19:25:21,84:C0:EF:36:FA:AD, , , ,-59, 
null,2020/01/30 19:25:21,2B:12:E8:A5:51:D7, , , ,-81, 
null,2020/01/30 19:25:21,11:0A:28:D3:AE:65, , , ,-97, 
null,2020/01/30 19:25:21,2A:45:F4:78:6E:51, , , ,-95, 
null,2020/01/30 19:25:21,3A:B4:8D:69:E6:E1, , , ,-100, 
null,2020/01/30 19:25:21,0E:F9:92:69:69:F7, , , ,-94, 
null,2020/01/30 19:25:21,7C:67:3E:85:1A:9F, , , ,-88, 
null,2020/01/30 19:25:21,10:26:07:2F:EF:8D, , , ,-99, 
null,2020/01/30 19:25:21,5E:0F:13:78:CD:F7, , , ,-82, 
null,2020/01/30 19:25:21,08:34:AF:4E:01:A0, , , ,-80, 
