Name,Time,MAC Address,UUID,Major,Minor,RSSI,Scanned Data
[TV]89,30-01-2020 19:39,84:C0:EF:36:FA:AD, , , ,-73, 
null,30-01-2020 19:39,31:9F:0E:62:5A:DA, , , ,-90, 
null,30-01-2020 19:39,F0:79:60:29:70:53, , , ,-84, 
null,30-01-2020 19:39,57:41:E8:37:44:EA, , , ,-84, 
[TV]89,30-01-2020 19:39,84:C0:EF:36:FA:AD, , , ,-73, 
null,30-01-2020 19:39,18:29:09:68:69:54, , , ,-87, 
null,30-01-2020 19:39,31:9F:0E:62:5A:DA, , , ,-88, 
[TV]89,30-01-2020 19:39,84:C0:EF:36:FA:AD, , , ,-66, 
null,30-01-2020 19:39,5E:0F:13:78:CD:F7, , , ,-95, 
null,30-01-2020 19:39,56:D2:FB:F3:78:AA, , , ,-68, 
null,30-01-2020 19:39,22:C9:96:8E:2C:AA, , , ,-94, 
null,30-01-2020 19:39,18:29:09:68:69:54, , , ,-89, 
null,30-01-2020 19:39,F0:79:60:29:70:53, , , ,-81, 
null,30-01-2020 19:39,57:41:E8:37:44:EA, , , ,-81, 
null,30-01-2020 19:39,31:9F:0E:62:5A:DA, , , ,-88, 
[TV]89,30-01-2020 19:39,84:C0:EF:36:FA:AD, , , ,-66, 
null,30-01-2020 19:39,22:C9:96:8E:2C:AA, , , ,-94, 
null,30-01-2020 19:39,18:29:09:68:69:54, , , ,-90, 
Mi Band 3,30-01-2020 19:39,C9:F2:EB:EB:B1:6E, , , ,-83, 
null,30-01-2020 19:39,23:1B:D4:9B:2E:14, , , ,-89, 
null,30-01-2020 19:39,17:63:9C:2C:B5:03, , , ,-91, 
null,30-01-2020 19:39,31:9F:0E:62:5A:DA, , , ,-88, 
null,30-01-2020 19:39,56:D2:FB:F3:78:AA, , , ,-68, 
[TV]89,30-01-2020 19:39,84:C0:EF:36:FA:AD, , , ,-67, 
[TV]89,30-01-2020 19:39,84:C0:EF:36:FA:AD, , , ,-67, 
null,30-01-2020 19:39,22:C9:96:8E:2C:AA, , , ,-94, 
null,30-01-2020 19:39,F0:79:60:29:70:53, , , ,-82, 
null,30-01-2020 19:39,57:41:E8:37:44:EA, , , ,-82, 
null,30-01-2020 19:39,23:1B:D4:9B:2E:14, , , ,-89, 
null,30-01-2020 19:39,17:63:9C:2C:B5:03, , , ,-93, 
null,30-01-2020 19:39,5E:0F:13:78:CD:F7, , , ,-95, 
null,30-01-2020 19:39,31:9F:0E:62:5A:DA, , , ,-87, 
[TV]89,30-01-2020 19:39,84:C0:EF:36:FA:AD, , , ,-67, 
[TV]89,30-01-2020 19:39,84:C0:EF:36:FA:AD, , , ,-67, 
null,30-01-2020 19:39,22:C9:96:8E:2C:AA, , , ,-94, 
null,30-01-2020 19:39,18:29:09:68:69:54, , , ,-90, 
null,30-01-2020 19:39,23:1B:D4:9B:2E:14, , , ,-89, 
null,30-01-2020 19:39,17:63:9C:2C:B5:03, , , ,-93, 
null,30-01-2020 19:39,56:D2:FB:F3:78:AA, , , ,-68, 
null,30-01-2020 19:39,31:9F:0E:62:5A:DA, , , ,-86, 
[TV]89,30-01-2020 19:39,84:C0:EF:36:FA:AD, , , ,-66, 
null,30-01-2020 19:39,57:41:E8:37:44:EA, , , ,-82, 
[TV]89,30-01-2020 19:39,84:C0:EF:36:FA:AD, , , ,-66, 
null,30-01-2020 19:39,22:C9:96:8E:2C:AA, , , ,-92, 
null,30-01-2020 19:39,18:29:09:68:69:54, , , ,-90, 
null,30-01-2020 19:39,23:1B:D4:9B:2E:14, , , ,-90, 
null,30-01-2020 19:39,17:63:9C:2C:B5:03, , , ,-93, 
null,30-01-2020 19:39,31:9F:0E:62:5A:DA, , , ,-87, 
[TV]89,30-01-2020 19:39,84:C0:EF:36:FA:AD, , , ,-67, 
null,30-01-2020 19:39,56:61:60:8A:D5:F4, , , ,-89, 
null,30-01-2020 19:39,5E:0F:13:78:CD:F7, , , ,-94, 
null,30-01-2020 19:39,22:C9:96:8E:2C:AA, , , ,-96, 
null,30-01-2020 19:39,56:D2:FB:F3:78:AA, , , ,-68, 
null,30-01-2020 19:39,23:1B:D4:9B:2E:14, , , ,-90, 
null,30-01-2020 19:39,17:63:9C:2C:B5:03, , , ,-91, 
null,30-01-2020 19:39,31:9F:0E:62:5A:DA, , , ,-88, 
null,30-01-2020 19:39,F0:79:60:29:70:53, , , ,-81, 
[TV]89,30-01-2020 19:39,84:C0:EF:36:FA:AD, , , ,-67, 
