Name,Time,MAC Address,UUID,Major,Minor,RSSI,Scanned Data
null,30-01-2020 19:45,22:C9:96:8E:2C:AA, , , ,-91, 
null,30-01-2020 19:45,56:D2:FB:F3:78:AA, , , ,-87, 
null,30-01-2020 19:45,57:41:E8:37:44:EA, , , ,-84, 
null,30-01-2020 19:45,05:A6:74:A8:B3:80, , , ,-94, 
null,30-01-2020 19:45,17:63:9C:2C:B5:03, , , ,-92, 
null,30-01-2020 19:45,0A:6F:AB:31:4C:C9, , , ,-84, 
null,30-01-2020 19:45,F2:C2:55:62:88:13, , , ,-93, 
null,30-01-2020 19:45,22:C9:96:8E:2C:AA, , , ,-88, 
[TV]89,30-01-2020 19:45,84:C0:EF:36:FA:AD, , , ,-83, 
[TV]89,30-01-2020 19:45,84:C0:EF:36:FA:AD, , , ,-84, 
null,30-01-2020 19:45,05:A6:74:A8:B3:80, , , ,-93, 
null,30-01-2020 19:45,17:63:9C:2C:B5:03, , , ,-94, 
null,30-01-2020 19:45,0A:6F:AB:31:4C:C9, , , ,-84, 
null,30-01-2020 19:45,56:D2:FB:F3:78:AA, , , ,-86, 
[TV]89,30-01-2020 19:45,84:C0:EF:36:FA:AD, , , ,-96, 
null,30-01-2020 19:45,57:41:E8:37:44:EA, , , ,-85, 
null,30-01-2020 19:45,05:A6:74:A8:B3:80, , , ,-94, 
null,30-01-2020 19:45,17:63:9C:2C:B5:03, , , ,-91, 
null,30-01-2020 19:45,0A:6F:AB:31:4C:C9, , , ,-84, 
null,30-01-2020 19:45,18:29:09:68:69:54, , , ,-94, 
null,30-01-2020 19:45,22:C9:96:8E:2C:AA, , , ,-88, 
[TV]89,30-01-2020 19:45,84:C0:EF:36:FA:AD, , , ,-83, 
[TV]89,30-01-2020 19:45,84:C0:EF:36:FA:AD, , , ,-83, 
null,30-01-2020 19:45,05:A6:74:A8:B3:80, , , ,-90, 
null,30-01-2020 19:45,17:63:9C:2C:B5:03, , , ,-88, 
