Name,Time,MAC Address,UUID,Major,Minor,RSSI,Scanned Data
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-75, 
null,2020/01/30 18:56:21,0B:2D:1D:F5:C0:5D, , , ,-95, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-75, 
null,2020/01/30 18:56:21,3E:7E:CF:4C:02:8F, , , ,-93, 
[TV]89,2020/01/30 18:56:21,84:C0:EF:36:FA:AD, , , ,-57, 
[TV]89,2020/01/30 18:56:21,84:C0:EF:36:FA:AD, , , ,-57, 
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-75, 
null,2020/01/30 18:56:21,56:D2:FB:F3:78:AA, , , ,-72, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-75, 
null,2020/01/30 18:56:21,08:1B:3E:E9:AE:A2, , , ,-89, 
null,2020/01/30 18:56:21,01:24:2F:3D:B5:99, , , ,-93, 
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-75, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-75, 
null,2020/01/30 18:56:21,0D:94:FB:C1:24:45, , , ,-90, 
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-76, 
null,2020/01/30 18:56:21,2E:15:5E:F3:A6:5F, , , ,-102, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-76, 
[TV]89,2020/01/30 18:56:21,84:C0:EF:36:FA:AD, , , ,-57, 
null,2020/01/30 18:56:21,0B:2D:1D:F5:C0:5D, , , ,-96, 
null,2020/01/30 18:56:21,3E:7E:CF:4C:02:8F, , , ,-94, 
null,2020/01/30 18:56:21,57:41:E8:37:44:EA, , , ,-68, 
null,2020/01/30 18:56:21,18:B5:41:2C:85:BD, , , ,-89, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-77, 
null,2020/01/30 18:56:21,08:1B:3E:E9:AE:A2, , , ,-89, 
null,2020/01/30 18:56:21,59:FA:23:11:C5:2A, , , ,-87, 
null,2020/01/30 18:56:21,07:BE:89:C8:B1:05, , , ,-92, 
null,2020/01/30 18:56:21,6D:4A:05:23:C2:B3, , , ,-94, 
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-77, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-77, 
null,2020/01/30 18:56:21,2E:15:5E:F3:A6:5F, , , ,-100, 
null,2020/01/30 18:56:21,56:D2:FB:F3:78:AA, , , ,-70, 
null,2020/01/30 18:56:21,0B:2D:1D:F5:C0:5D, , , ,-93, 
null,2020/01/30 18:56:21,3E:7E:CF:4C:02:8F, , , ,-92, 
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-78, 
[TV]89,2020/01/30 18:56:21,84:C0:EF:36:FA:AD, , , ,-57, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-78, 
null,2020/01/30 18:56:21,18:B5:41:2C:85:BD, , , ,-90, 
Office speaker,2020/01/30 18:56:21,67:5C:81:A4:76:FA, , , ,-98, 
null,2020/01/30 18:56:21,08:1B:3E:E9:AE:A2, , , ,-88, 
null,2020/01/30 18:56:21,59:FA:23:11:C5:2A, , , ,-88, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-79, 
null,2020/01/30 18:56:21,01:24:2F:3D:B5:99, , , ,-98, 
null,2020/01/30 18:56:21,5E:0F:13:78:CD:F7, , , ,-84, 
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-79, 
null,2020/01/30 18:56:21,3C:CA:01:5F:EB:81, , , ,-94, 
null,2020/01/30 18:56:21,57:41:E8:37:44:EA, , , ,-67, 
null,2020/01/30 18:56:21,0D:94:FB:C1:24:45, , , ,-96, 
null,2020/01/30 18:56:21,0B:2D:1D:F5:C0:5D, , , ,-94, 
null,2020/01/30 18:56:21,18:B5:41:2C:85:BD, , , ,-88, 
null,2020/01/30 18:56:21,3D:7E:91:BE:6B:A3, , , ,-98, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-77, 
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-77, 
null,2020/01/30 18:56:21,08:1B:3E:E9:AE:A2, , , ,-87, 
null,2020/01/30 18:56:21,07:BE:89:C8:B1:05, , , ,-93, 
null,2020/01/30 18:56:21,59:FA:23:11:C5:2A, , , ,-89, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-76, 
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-76, 
[TV]89,2020/01/30 18:56:21,84:C0:EF:36:FA:AD, , , ,-57, 
null,2020/01/30 18:56:21,3C:CA:01:5F:EB:81, , , ,-94, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-76, 
[TV]89,2020/01/30 18:56:21,84:C0:EF:36:FA:AD, , , ,-57, 
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-76, 
null,2020/01/30 18:56:21,6D:4A:05:23:C2:B3, , , ,-84, 
null,2020/01/30 18:56:21,18:B5:41:2C:85:BD, , , ,-88, 
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-76, 
null,2020/01/30 18:56:21,07:BE:89:C8:B1:05, , , ,-92, 
null,2020/01/30 18:56:21,59:FA:23:11:C5:2A, , , ,-89, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-74, 
null,2020/01/30 18:56:21,01:24:2F:3D:B5:99, , , ,-97, 
null,2020/01/30 18:56:21,57:41:E8:37:44:EA, , , ,-67, 
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-75, 
[TV]89,2020/01/30 18:56:21,84:C0:EF:36:FA:AD, , , ,-58, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-75, 
Office speaker,2020/01/30 18:56:21,67:5C:81:A4:76:FA, , , ,-92, 
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-76, 
[TV]89,2020/01/30 18:56:21,84:C0:EF:36:FA:AD, , , ,-57, 
null,2020/01/30 18:56:21,3E:7E:CF:4C:02:8F, , , ,-92, 
null,2020/01/30 18:56:21,0B:2D:1D:F5:C0:5D, , , ,-93, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-75, 
Mi Band 3,2020/01/30 18:56:21,C9:F2:EB:EB:B1:6E, , , ,-74, 
null,2020/01/30 18:56:21,07:BE:89:C8:B1:05, , , ,-93, 
null,2020/01/30 18:56:21,08:1B:3E:E9:AE:A2, , , ,-87, 
null,2020/01/30 18:56:21,59:FA:23:11:C5:2A, , , ,-90, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-75, 
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-75, 
null,2020/01/30 18:56:21,56:D2:FB:F3:78:AA, , , ,-67, 
[TV]89,2020/01/30 18:56:21,84:C0:EF:36:FA:AD, , , ,-57, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-76, 
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-76, 
null,2020/01/30 18:56:21,3C:CA:01:5F:EB:81, , , ,-92, 
[TV]89,2020/01/30 18:56:21,84:C0:EF:36:FA:AD, , , ,-56, 
null,2020/01/30 18:56:21,0D:94:FB:C1:24:45, , , ,-97, 
null,2020/01/30 18:56:21,3E:7E:CF:4C:02:8F, , , ,-93, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-76, 
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-75, 
null,2020/01/30 18:56:21,18:B5:41:2C:85:BD, , , ,-89, 
null,2020/01/30 18:56:21,3D:7E:91:BE:6B:A3, , , ,-100, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-75, 
null,2020/01/30 18:56:21,08:1B:3E:E9:AE:A2, , , ,-84, 
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-76, 
null,2020/01/30 18:56:21,07:BE:89:C8:B1:05, , , ,-91, 
null,2020/01/30 18:56:21,59:FA:23:11:C5:2A, , , ,-90, 
null,2020/01/30 18:56:21,01:24:2F:3D:B5:99, , , ,-93, 
null,2020/01/30 18:56:21,0E:4E:98:95:43:F6, , , ,-96, 
[TV]89,2020/01/30 18:56:21,84:C0:EF:36:FA:AD, , , ,-56, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-76, 
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-76, 
[TV]89,2020/01/30 18:56:21,84:C0:EF:36:FA:AD, , , ,-56, 
null,2020/01/30 18:56:21,3C:CA:01:5F:EB:81, , , ,-92, 
null,2020/01/30 18:56:21,0D:94:FB:C1:24:45, , , ,-94, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-76, 
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-76, 
null,2020/01/30 18:56:21,3E:7E:CF:4C:02:8F, , , ,-93, 
null,2020/01/30 18:56:21,12:4C:99:64:3C:46, , , ,-102, 
null,2020/01/30 18:56:21,18:B5:41:2C:85:BD, , , ,-88, 
null,2020/01/30 18:56:21,24:F6:77:13:34:DD, , , ,-77, 
null,2020/01/30 18:56:21,56:D2:FB:F3:78:AA, , , ,-69, 
null,2020/01/30 18:56:21,65:08:9E:DD:47:6E, , , ,-77, 
null,2020/01/30 18:56:21,08:1B:3E:E9:AE:A2, , , ,-86, 
Office speaker,2020/01/30 18:56:21,67:5C:81:A4:76:FA, , , ,-94, 
