Name,Time,MAC Address,UUID,Major,Minor,RSSI,Scanned Data
null,2020/01/30 19:02:56,00:E5:A8:FE:40:AC, , , ,-92, 
null,2020/01/30 19:02:56,13:DF:F9:30:16:4F, , , ,-97, 
[TV]89,2020/01/30 19:02:56,84:C0:EF:36:FA:AD, , , ,-62, 
null,2020/01/30 19:02:56,57:41:E8:37:44:EA, , , ,-99, 
null,2020/01/30 19:02:56,00:E5:A8:FE:40:AC, , , ,-92, 
[TV]89,2020/01/30 19:02:56,84:C0:EF:36:FA:AD, , , ,-62, 
null,2020/01/30 19:02:56,65:08:9E:DD:47:6E, , , ,-85, 
null,2020/01/30 19:02:56,5E:0F:13:78:CD:F7, , , ,-86, 
null,2020/01/30 19:02:56,56:D2:FB:F3:78:AA, , , ,-78, 
[TV]89,2020/01/30 19:02:56,84:C0:EF:36:FA:AD, , , ,-63, 
null,2020/01/30 19:02:56,00:E5:A8:FE:40:AC, , , ,-97, 
[TV]89,2020/01/30 19:02:56,84:C0:EF:36:FA:AD, , , ,-63, 
null,2020/01/30 19:02:56,13:DF:F9:30:16:4F, , , ,-92, 
null,2020/01/30 19:02:56,0D:14:33:2E:4D:A9, , , ,-98, 
[TV]89,2020/01/30 19:02:56,84:C0:EF:36:FA:AD, , , ,-61, 
null,2020/01/30 19:02:56,57:41:E8:37:44:EA, , , ,-87, 
[TV]89,2020/01/30 19:02:56,84:C0:EF:36:FA:AD, , , ,-64, 
null,2020/01/30 19:02:56,13:DF:F9:30:16:4F, , , ,-94, 
[TV]89,2020/01/30 19:02:56,84:C0:EF:36:FA:AD, , , ,-64, 
null,2020/01/30 19:02:56,5E:0F:13:78:CD:F7, , , ,-87, 
[TV]89,2020/01/30 19:02:56,84:C0:EF:36:FA:AD, , , ,-66, 
null,2020/01/30 19:02:56,0A:8E:85:57:12:E7, , , ,-96, 
null,2020/01/30 19:02:56,13:DF:F9:30:16:4F, , , ,-87, 
null,2020/01/30 19:02:56,57:41:E8:37:44:EA, , , ,-94, 
[TV]89,2020/01/30 19:02:56,84:C0:EF:36:FA:AD, , , ,-65, 
null,2020/01/30 19:02:56,3D:05:26:08:96:8D, , , ,-96, 
null,2020/01/30 19:02:56,00:E5:A8:FE:40:AC, , , ,-91, 
null,2020/01/30 19:02:56,56:D2:FB:F3:78:AA, , , ,-98, 
[TV]89,2020/01/30 19:02:56,84:C0:EF:36:FA:AD, , , ,-63, 
null,2020/01/30 19:02:56,0A:8E:85:57:12:E7, , , ,-96, 
null,2020/01/30 19:02:56,13:DF:F9:30:16:4F, , , ,-91, 
[TV]89,2020/01/30 19:02:56,84:C0:EF:36:FA:AD, , , ,-62, 
[TV]89,2020/01/30 19:02:56,84:C0:EF:36:FA:AD, , , ,-63, 
null,2020/01/30 19:02:56,00:E5:A8:FE:40:AC, , , ,-93, 
null,2020/01/30 19:02:56,0A:8E:85:57:12:E7, , , ,-96, 
null,2020/01/30 19:02:56,13:DF:F9:30:16:4F, , , ,-90, 
[TV]89,2020/01/30 19:02:56,84:C0:EF:36:FA:AD, , , ,-62, 
null,2020/01/30 19:02:56,56:D2:FB:F3:78:AA, , , ,-94, 
[TV]89,2020/01/30 19:02:56,84:C0:EF:36:FA:AD, , , ,-61, 
null,2020/01/30 19:02:56,00:E5:A8:FE:40:AC, , , ,-94, 
Mi Band 3,2020/01/30 19:02:56,C9:F2:EB:EB:B1:6E, , , ,-88, 
null,2020/01/30 19:02:56,13:DF:F9:30:16:4F, , , ,-91, 
[TV]89,2020/01/30 19:02:56,84:C0:EF:36:FA:AD, , , ,-62, 
[TV]89,2020/01/30 19:02:56,84:C0:EF:36:FA:AD, , , ,-64, 
null,2020/01/30 19:02:56,00:E5:A8:FE:40:AC, , , ,-96, 
null,2020/01/30 19:02:56,13:DF:F9:30:16:4F, , , ,-89, 
null,2020/01/30 19:02:56,65:08:9E:DD:47:6E, , , ,-78, 
[TV]89,2020/01/30 19:02:56,84:C0:EF:36:FA:AD, , , ,-66, 
null,2020/01/30 19:02:56,56:D2:FB:F3:78:AA, , , ,-92, 
[TV]89,2020/01/30 19:02:56,84:C0:EF:36:FA:AD, , , ,-64, 
null,2020/01/30 19:02:56,00:E5:A8:FE:40:AC, , , ,-92, 
null,2020/01/30 19:02:56,5E:0F:13:78:CD:F7, , , ,-89, 
null,2020/01/30 19:02:56,0A:8E:85:57:12:E7, , , ,-97, 
null,2020/01/30 19:02:56,13:DF:F9:30:16:4F, , , ,-88, 
[TV]89,2020/01/30 19:02:56,84:C0:EF:36:FA:AD, , , ,-64, 
null,2020/01/30 19:02:57,57:41:E8:37:44:EA, , , ,-95, 
[TV]89,2020/01/30 19:02:57,84:C0:EF:36:FA:AD, , , ,-63, 
null,2020/01/30 19:02:57,00:E5:A8:FE:40:AC, , , ,-94, 
null,2020/01/30 19:02:57,65:08:9E:DD:47:6E, , , ,-80, 
null,2020/01/30 19:02:57,56:D2:FB:F3:78:AA, , , ,-90, 
[TV]89,2020/01/30 19:02:57,84:C0:EF:36:FA:AD, , , ,-62, 
null,2020/01/30 19:02:57,0A:8E:85:57:12:E7, , , ,-99, 
[TV]89,2020/01/30 19:02:57,84:C0:EF:36:FA:AD, , , ,-63, 
null,2020/01/30 19:02:57,00:E5:A8:FE:40:AC, , , ,-92, 
[TV]89,2020/01/30 19:02:57,84:C0:EF:36:FA:AD, , , ,-64, 
null,2020/01/30 19:02:57,0A:8E:85:57:12:E7, , , ,-97, 
null,2020/01/30 19:02:57,13:DF:F9:30:16:4F, , , ,-85, 
null,2020/01/30 19:02:57,57:41:E8:37:44:EA, , , ,-87, 
[TV]89,2020/01/30 19:02:57,84:C0:EF:36:FA:AD, , , ,-64, 
null,2020/01/30 19:02:57,56:D2:FB:F3:78:AA, , , ,-84, 
null,2020/01/30 19:02:57,00:E5:A8:FE:40:AC, , , ,-92, 
[TV]89,2020/01/30 19:02:57,84:C0:EF:36:FA:AD, , , ,-62, 
[TV]89,2020/01/30 19:02:57,84:C0:EF:36:FA:AD, , , ,-63, 
null,2020/01/30 19:02:57,00:E5:A8:FE:40:AC, , , ,-93, 
[TV]89,2020/01/30 19:02:57,84:C0:EF:36:FA:AD, , , ,-68, 
null,2020/01/30 19:02:57,57:41:E8:37:44:EA, , , ,-95, 
null,2020/01/30 19:02:57,13:DF:F9:30:16:4F, , , ,-87, 
null,2020/01/30 19:02:57,0A:8E:85:57:12:E7, , , ,-96, 
[TV]89,2020/01/30 19:02:57,84:C0:EF:36:FA:AD, , , ,-66, 
null,2020/01/30 19:02:57,56:D2:FB:F3:78:AA, , , ,-83, 
[TV]89,2020/01/30 19:02:57,84:C0:EF:36:FA:AD, , , ,-66, 
[TV]89,2020/01/30 19:02:57,84:C0:EF:36:FA:AD, , , ,-61, 
[TV]89,2020/01/30 19:02:57,84:C0:EF:36:FA:AD, , , ,-63, 
null,2020/01/30 19:02:57,57:41:E8:37:44:EA, , , ,-92, 
null,2020/01/30 19:02:57,00:E5:A8:FE:40:AC, , , ,-91, 
null,2020/01/30 19:02:57,65:08:9E:DD:47:6E, , , ,-80, 
null,2020/01/30 19:02:57,13:DF:F9:30:16:4F, , , ,-88, 
null,2020/01/30 19:02:57,56:D2:FB:F3:78:AA, , , ,-89, 
[TV]89,2020/01/30 19:02:57,84:C0:EF:36:FA:AD, , , ,-65, 
null,2020/01/30 19:02:57,00:E5:A8:FE:40:AC, , , ,-96, 
null,2020/01/30 19:02:57,13:DF:F9:30:16:4F, , , ,-87, 
[TV]89,2020/01/30 19:02:57,84:C0:EF:36:FA:AD, , , ,-62, 
null,2020/01/30 19:02:57,57:41:E8:37:44:EA, , , ,-91, 
[TV]89,2020/01/30 19:02:57,84:C0:EF:36:FA:AD, , , ,-59, 
null,2020/01/30 19:02:57,5E:0F:13:78:CD:F7, , , ,-91, 
null,2020/01/30 19:02:57,00:E5:A8:FE:40:AC, , , ,-98, 
null,2020/01/30 19:02:57,65:08:9E:DD:47:6E, , , ,-79, 
