Name,Time,MAC Address,UUID,Major,Minor,RSSI,Scanned Data
null,2020/01/30 19:39:08,31:9F:0E:62:5A:DA, , , ,-93, 
null,2020/01/30 19:39:08,24:F2:B7:D5:96:70, , , ,-94, 
[TV]89,2020/01/30 19:39:08,84:C0:EF:36:FA:AD, , , ,-68, 
null,2020/01/30 19:39:08,56:D2:FB:F3:78:AA, , , ,-67, 
null,2020/01/30 19:39:08,18:29:09:68:69:54, , , ,-92, 
null,2020/01/30 19:39:08,08:57:C6:C5:9D:30, , , ,-99, 
null,2020/01/30 19:39:08,23:1B:D4:9B:2E:14, , , ,-80, 
null,2020/01/30 19:39:08,17:63:9C:2C:B5:03, , , ,-88, 
null,2020/01/30 19:39:08,57:41:E8:37:44:EA, , , ,-79, 
null,2020/01/30 19:39:08,F0:79:60:29:70:53, , , ,-79, 
null,2020/01/30 19:39:08,05:16:1F:C2:60:80, , , ,-96, 
Office speaker,2020/01/30 19:39:08,4E:84:C1:A5:D8:BF, , , ,-96, 
null,2020/01/30 19:39:08,5E:0F:13:78:CD:F7, , , ,-83, 
null,2020/01/30 19:39:08,24:F2:B7:D5:96:70, , , ,-92, 
[TV]89,2020/01/30 19:39:08,84:C0:EF:36:FA:AD, , , ,-67, 
null,2020/01/30 19:39:08,18:29:09:68:69:54, , , ,-92, 
null,2020/01/30 19:39:08,22:C9:96:8E:2C:AA, , , ,-95, 
null,2020/01/30 19:39:08,08:57:C6:C5:9D:30, , , ,-98, 
null,2020/01/30 19:39:08,23:1B:D4:9B:2E:14, , , ,-81, 
null,2020/01/30 19:39:08,17:63:9C:2C:B5:03, , , ,-88, 
null,2020/01/30 19:39:08,ED:14:76:46:AB:E0, , , ,-82, 
null,2020/01/30 19:39:08,05:16:1F:C2:60:80, , , ,-97, 
[TV]89,2020/01/30 19:39:08,84:C0:EF:36:FA:AD, , , ,-66, 
null,2020/01/30 19:39:08,3F:DD:0C:5F:C5:0F, , , ,-97, 
[TV]89,2020/01/30 19:39:08,84:C0:EF:36:FA:AD, , , ,-67, 
null,2020/01/30 19:39:08,56:D2:FB:F3:78:AA, , , ,-68, 
null,2020/01/30 19:39:08,24:F2:B7:D5:96:70, , , ,-94, 
null,2020/01/30 19:39:08,18:29:09:68:69:54, , , ,-93, 
null,2020/01/30 19:39:08,57:41:E8:37:44:EA, , , ,-77, 
null,2020/01/30 19:39:08,22:C9:96:8E:2C:AA, , , ,-90, 
null,2020/01/30 19:39:08,F0:79:60:29:70:53, , , ,-78, 
null,2020/01/30 19:39:08,23:1B:D4:9B:2E:14, , , ,-81, 
null,2020/01/30 19:39:08,17:63:9C:2C:B5:03, , , ,-88, 
[TV]89,2020/01/30 19:39:08,84:C0:EF:36:FA:AD, , , ,-68, 
null,2020/01/30 19:39:08,05:16:1F:C2:60:80, , , ,-96, 
null,2020/01/30 19:39:08,3F:DD:0C:5F:C5:0F, , , ,-100, 
null,2020/01/30 19:39:08,31:9F:0E:62:5A:DA, , , ,-87, 
[TV]89,2020/01/30 19:39:08,84:C0:EF:36:FA:AD, , , ,-67, 
null,2020/01/30 19:39:08,24:F2:B7:D5:96:70, , , ,-92, 
null,2020/01/30 19:39:08,18:29:09:68:69:54, , , ,-93, 
null,2020/01/30 19:39:08,22:C9:96:8E:2C:AA, , , ,-93, 
null,2020/01/30 19:39:08,08:57:C6:C5:9D:30, , , ,-98, 
null,2020/01/30 19:39:08,23:1B:D4:9B:2E:14, , , ,-81, 
null,2020/01/30 19:39:08,17:63:9C:2C:B5:03, , , ,-87, 
[TV]89,2020/01/30 19:39:08,84:C0:EF:36:FA:AD, , , ,-67, 
null,2020/01/30 19:39:08,5E:0F:13:78:CD:F7, , , ,-83, 
null,2020/01/30 19:39:08,56:D2:FB:F3:78:AA, , , ,-68, 
null,2020/01/30 19:39:08,31:9F:0E:62:5A:DA, , , ,-84, 
null,2020/01/30 19:39:08,57:41:E8:37:44:EA, , , ,-80, 
null,2020/01/30 19:39:08,24:F2:B7:D5:96:70, , , ,-92, 
null,2020/01/30 19:39:08,F0:79:60:29:70:53, , , ,-78, 
null,2020/01/30 19:39:08,13:84:47:CF:A0:DE, , , ,-98, 
null,2020/01/30 19:39:08,22:C9:96:8E:2C:AA, , , ,-89, 
null,2020/01/30 19:39:08,23:1B:D4:9B:2E:14, , , ,-81, 
[TV]89,2020/01/30 19:39:08,84:C0:EF:36:FA:AD, , , ,-67, 
null,2020/01/30 19:39:08,05:16:1F:C2:60:80, , , ,-96, 
[TV]89,2020/01/30 19:39:08,84:C0:EF:36:FA:AD, , , ,-66, 
null,2020/01/30 19:39:08,31:9F:0E:62:5A:DA, , , ,-80, 
null,2020/01/30 19:39:08,3F:DD:0C:5F:C5:0F, , , ,-100, 
null,2020/01/30 19:39:08,24:F2:B7:D5:96:70, , , ,-92, 
null,2020/01/30 19:39:08,18:29:09:68:69:54, , , ,-90, 
null,2020/01/30 19:39:08,41:5E:6D:AE:CC:E1, , , ,-88, 
null,2020/01/30 19:39:08,56:D2:FB:F3:78:AA, , , ,-68, 
null,2020/01/30 19:39:08,08:57:C6:C5:9D:30, , , ,-99, 
null,2020/01/30 19:39:08,23:1B:D4:9B:2E:14, , , ,-79, 
[TV]89,2020/01/30 19:39:08,84:C0:EF:36:FA:AD, , , ,-65, 
null,2020/01/30 19:39:08,5E:0F:13:78:CD:F7, , , ,-83, 
null,2020/01/30 19:39:08,24:F2:B7:D5:96:70, , , ,-93, 
null,2020/01/30 19:39:08,18:29:09:68:69:54, , , ,-93, 
null,2020/01/30 19:39:08,22:C9:96:8E:2C:AA, , , ,-89, 
[TV]89,2020/01/30 19:39:08,84:C0:EF:36:FA:AD, , , ,-67, 
[TV]89,2020/01/30 19:39:08,84:C0:EF:36:FA:AD, , , ,-64, 
null,2020/01/30 19:39:08,05:16:1F:C2:60:80, , , ,-95, 
null,2020/01/30 19:39:08,31:9F:0E:62:5A:DA, , , ,-87, 
null,2020/01/30 19:39:08,3F:DD:0C:5F:C5:0F, , , ,-98, 
null,2020/01/30 19:39:08,56:D2:FB:F3:78:AA, , , ,-67, 
[TV]89,2020/01/30 19:39:08,84:C0:EF:36:FA:AD, , , ,-64, 
null,2020/01/30 19:39:08,18:29:09:68:69:54, , , ,-90, 
null,2020/01/30 19:39:08,23:1B:D4:9B:2E:14, , , ,-81, 
null,2020/01/30 19:39:08,17:63:9C:2C:B5:03, , , ,-88, 
[TV]89,2020/01/30 19:39:08,84:C0:EF:36:FA:AD, , , ,-65, 
null,2020/01/30 19:39:08,57:41:E8:37:44:EA, , , ,-77, 
null,2020/01/30 19:39:08,31:9F:0E:62:5A:DA, , , ,-87, 
null,2020/01/30 19:39:08,24:F2:B7:D5:96:70, , , ,-92, 
[TV]89,2020/01/30 19:39:08,84:C0:EF:36:FA:AD, , , ,-64, 
null,2020/01/30 19:39:08,57:41:E8:37:44:EA, , , ,-77, 
null,2020/01/30 19:39:08,F0:79:60:29:70:53, , , ,-78, 
null,2020/01/30 19:39:08,18:29:09:68:69:54, , , ,-90, 
null,2020/01/30 19:39:08,22:C9:96:8E:2C:AA, , , ,-92, 
null,2020/01/30 19:39:08,23:1B:D4:9B:2E:14, , , ,-81, 
null,2020/01/30 19:39:08,17:63:9C:2C:B5:03, , , ,-88, 
[TV]89,2020/01/30 19:39:08,84:C0:EF:36:FA:AD, , , ,-66, 
null,2020/01/30 19:39:08,31:9F:0E:62:5A:DA, , , ,-80, 
null,2020/01/30 19:39:08,56:D2:FB:F3:78:AA, , , ,-67, 
null,2020/01/30 19:39:08,3F:DD:0C:5F:C5:0F, , , ,-97, 
[TV]89,2020/01/30 19:39:08,84:C0:EF:36:FA:AD, , , ,-65, 
null,2020/01/30 19:39:08,24:F2:B7:D5:96:70, , , ,-92, 
null,2020/01/30 19:39:08,18:29:09:68:69:54, , , ,-90, 
