Name,Time,MAC Address,UUID,Major,Minor,RSSI,Scanned Data
null,2020/01/30 19:12:16,38:65:D6:7E:9B:2B, , , ,-94, 
null,2020/01/30 19:12:16,0F:D0:F1:54:A5:C6, , , ,-79, 
null,2020/01/30 19:12:16,28:6F:4F:72:56:E6, , , ,-96, 
[TV]89,2020/01/30 19:12:16,84:C0:EF:36:FA:AD, , , ,-60, 
null,2020/01/30 19:12:16,1D:84:8E:87:73:D3, , , ,-92, 
[TV]89,2020/01/30 19:12:16,84:C0:EF:36:FA:AD, , , ,-60, 
null,2020/01/30 19:12:16,01:72:EB:9A:ED:C8, , , ,-93, 
null,2020/01/30 19:12:16,3D:05:26:08:96:8D, , , ,-100, 
null,2020/01/30 19:12:16,1A:56:14:FC:53:44, , , ,-89, 
null,2020/01/30 19:12:16,34:2D:40:D9:FE:72, , , ,-94, 
null,2020/01/30 19:12:16,71:4F:4C:BA:A6:B9, , , ,-86, 
null,2020/01/30 19:12:16,38:65:D6:7E:9B:2B, , , ,-93, 
null,2020/01/30 19:12:16,0F:D0:F1:54:A5:C6, , , ,-79, 
[TV]89,2020/01/30 19:12:16,84:C0:EF:36:FA:AD, , , ,-60, 
null,2020/01/30 19:12:16,57:41:E8:37:44:EA, , , ,-73, 
null,2020/01/30 19:12:16,1D:84:8E:87:73:D3, , , ,-92, 
null,2020/01/30 19:12:16,3B:19:B9:8F:9A:5B, , , ,-96, 
[TV]89,2020/01/30 19:12:16,84:C0:EF:36:FA:AD, , , ,-62, 
null,2020/01/30 19:12:16,16:D1:41:3F:75:C6, , , ,-96, 
null,2020/01/30 19:12:16,1A:56:14:FC:53:44, , , ,-89, 
null,2020/01/30 19:12:16,34:2D:40:D9:FE:72, , , ,-95, 
null,2020/01/30 19:12:16,71:4F:4C:BA:A6:B9, , , ,-85, 
[TV]89,2020/01/30 19:12:16,84:C0:EF:36:FA:AD, , , ,-62, 
null,2020/01/30 19:12:16,38:65:D6:7E:9B:2B, , , ,-93, 
null,2020/01/30 19:12:16,0F:D0:F1:54:A5:C6, , , ,-76, 
null,2020/01/30 19:12:16,28:6F:4F:72:56:E6, , , ,-96, 
null,2020/01/30 19:12:16,1D:84:8E:87:73:D3, , , ,-91, 
null,2020/01/30 19:12:16,01:72:EB:9A:ED:C8, , , ,-94, 
null,2020/01/30 19:12:16,16:D1:41:3F:75:C6, , , ,-100, 
null,2020/01/30 19:12:16,1A:56:14:FC:53:44, , , ,-86, 
null,2020/01/30 19:12:16,34:2D:40:D9:FE:72, , , ,-95, 
null,2020/01/30 19:12:16,57:41:E8:37:44:EA, , , ,-73, 
null,2020/01/30 19:12:16,71:4F:4C:BA:A6:B9, , , ,-86, 
null,2020/01/30 19:12:16,0F:D0:F1:54:A5:C6, , , ,-78, 
[TV]89,2020/01/30 19:12:16,84:C0:EF:36:FA:AD, , , ,-60, 
null,2020/01/30 19:12:16,1A:56:14:FC:53:44, , , ,-85, 
null,2020/01/30 19:12:16,34:2D:40:D9:FE:72, , , ,-95, 
[TV]89,2020/01/30 19:12:16,84:C0:EF:36:FA:AD, , , ,-60, 
null,2020/01/30 19:12:16,71:4F:4C:BA:A6:B9, , , ,-86, 
null,2020/01/30 19:12:16,38:65:D6:7E:9B:2B, , , ,-91, 
null,2020/01/30 19:12:16,0F:D0:F1:54:A5:C6, , , ,-78, 
null,2020/01/30 19:12:16,28:6F:4F:72:56:E6, , , ,-95, 
[TV]89,2020/01/30 19:12:16,84:C0:EF:36:FA:AD, , , ,-60, 
null,2020/01/30 19:12:16,01:72:EB:9A:ED:C8, , , ,-96, 
null,2020/01/30 19:12:16,57:41:E8:37:44:EA, , , ,-72, 
null,2020/01/30 19:12:16,1A:56:14:FC:53:44, , , ,-84, 
null,2020/01/30 19:12:16,34:2D:40:D9:FE:72, , , ,-97, 
[TV]89,2020/01/30 19:12:16,84:C0:EF:36:FA:AD, , , ,-60, 
null,2020/01/30 19:12:16,0F:D0:F1:54:A5:C6, , , ,-78, 
null,2020/01/30 19:12:16,3B:19:B9:8F:9A:5B, , , ,-93, 
null,2020/01/30 19:12:16,28:6F:4F:72:56:E6, , , ,-94, 
[TV]89,2020/01/30 19:12:16,84:C0:EF:36:FA:AD, , , ,-60, 
[TV]89,2020/01/30 19:12:16,84:C0:EF:36:FA:AD, , , ,-60, 
null,2020/01/30 19:12:16,1A:56:14:FC:53:44, , , ,-85, 
null,2020/01/30 19:12:16,38:65:D6:7E:9B:2B, , , ,-96, 
null,2020/01/30 19:12:16,71:4F:4C:BA:A6:B9, , , ,-85, 
null,2020/01/30 19:12:16,0F:D0:F1:54:A5:C6, , , ,-80, 
null,2020/01/30 19:12:16,28:6F:4F:72:56:E6, , , ,-96, 
[TV]89,2020/01/30 19:12:16,84:C0:EF:36:FA:AD, , , ,-61, 
null,2020/01/30 19:12:16,57:41:E8:37:44:EA, , , ,-72, 
null,2020/01/30 19:12:16,01:72:EB:9A:ED:C8, , , ,-95, 
[TV]89,2020/01/30 19:12:16,84:C0:EF:36:FA:AD, , , ,-61, 
null,2020/01/30 19:12:16,1A:56:14:FC:53:44, , , ,-84, 
null,2020/01/30 19:12:16,0F:D0:F1:54:A5:C6, , , ,-80, 
null,2020/01/30 19:12:16,71:4F:4C:BA:A6:B9, , , ,-85, 
[TV]89,2020/01/30 19:12:16,84:C0:EF:36:FA:AD, , , ,-62, 
null,2020/01/30 19:12:16,3B:19:B9:8F:9A:5B, , , ,-91, 
null,2020/01/30 19:12:16,34:2D:40:D9:FE:72, , , ,-96, 
null,2020/01/30 19:12:16,0F:D0:F1:54:A5:C6, , , ,-82, 
null,2020/01/30 19:12:16,71:4F:4C:BA:A6:B9, , , ,-85, 
null,2020/01/30 19:12:16,63:D7:E7:49:55:A7, , , ,-76, 
[TV]89,2020/01/30 19:12:16,84:C0:EF:36:FA:AD, , , ,-62, 
null,2020/01/30 19:12:16,57:41:E8:37:44:EA, , , ,-72, 
null,2020/01/30 19:12:16,3B:19:B9:8F:9A:5B, , , ,-93, 
null,2020/01/30 19:12:16,01:72:EB:9A:ED:C8, , , ,-96, 
[TV]89,2020/01/30 19:12:16,84:C0:EF:36:FA:AD, , , ,-63, 
null,2020/01/30 19:12:16,1A:56:14:FC:53:44, , , ,-84, 
null,2020/01/30 19:12:16,34:2D:40:D9:FE:72, , , ,-96, 
null,2020/01/30 19:12:16,56:D2:FB:F3:78:AA, , , ,-74, 
null,2020/01/30 19:12:16,0F:D0:F1:54:A5:C6, , , ,-82, 
null,2020/01/30 19:12:16,71:4F:4C:BA:A6:B9, , , ,-85, 
[TV]89,2020/01/30 19:12:16,84:C0:EF:36:FA:AD, , , ,-63, 
null,2020/01/30 19:12:16,3B:19:B9:8F:9A:5B, , , ,-94, 
null,2020/01/30 19:12:16,28:6F:4F:72:56:E6, , , ,-97, 
null,2020/01/30 19:12:16,01:72:EB:9A:ED:C8, , , ,-96, 
[TV]89,2020/01/30 19:12:17,84:C0:EF:36:FA:AD, , , ,-63, 
null,2020/01/30 19:12:17,57:41:E8:37:44:EA, , , ,-71, 
null,2020/01/30 19:12:17,0F:D0:F1:54:A5:C6, , , ,-82, 
null,2020/01/30 19:12:17,28:6F:4F:72:56:E6, , , ,-96, 
null,2020/01/30 19:12:17,38:65:D6:7E:9B:2B, , , ,-98, 
null,2020/01/30 19:12:17,3B:19:B9:8F:9A:5B, , , ,-94, 
[TV]89,2020/01/30 19:12:17,84:C0:EF:36:FA:AD, , , ,-63, 
null,2020/01/30 19:12:17,1D:84:8E:87:73:D3, , , ,-93, 
[TV]89,2020/01/30 19:12:17,84:C0:EF:36:FA:AD, , , ,-63, 
null,2020/01/30 19:12:17,43:C7:0C:8D:82:A4, , , ,-100, 
null,2020/01/30 19:12:17,56:D2:FB:F3:78:AA, , , ,-74, 
null,2020/01/30 19:12:17,42:D8:8C:8F:86:47, , , ,-87, 
null,2020/01/30 19:12:17,34:2D:40:D9:FE:72, , , ,-97, 
null,2020/01/30 19:12:17,3D:05:26:08:96:8D, , , ,-95, 
null,2020/01/30 19:12:17,1A:56:14:FC:53:44, , , ,-84, 
null,2020/01/30 19:12:17,0F:D0:F1:54:A5:C6, , , ,-83, 
[TV]89,2020/01/30 19:12:17,84:C0:EF:36:FA:AD, , , ,-63, 
null,2020/01/30 19:12:17,71:4F:4C:BA:A6:B9, , , ,-85, 
null,2020/01/30 19:12:18,3B:19:B9:8F:9A:5B, , , ,-92, 
null,2020/01/30 19:12:18,1D:84:8E:87:73:D3, , , ,-93, 
null,2020/01/30 19:12:18,01:72:EB:9A:ED:C8, , , ,-96, 
[TV]89,2020/01/30 19:12:18,84:C0:EF:36:FA:AD, , , ,-63, 
null,2020/01/30 19:12:18,57:41:E8:37:44:EA, , , ,-71, 
null,2020/01/30 19:12:18,38:65:D6:7E:9B:2B, , , ,-92, 
null,2020/01/30 19:12:18,0F:D0:F1:54:A5:C6, , , ,-83, 
null,2020/01/30 19:12:18,71:4F:4C:BA:A6:B9, , , ,-85, 
null,2020/01/30 19:12:18,3B:19:B9:8F:9A:5B, , , ,-92, 
null,2020/01/30 19:12:18,28:6F:4F:72:56:E6, , , ,-95, 
null,2020/01/30 19:12:18,56:D2:FB:F3:78:AA, , , ,-74, 
null,2020/01/30 19:12:18,1D:84:8E:87:73:D3, , , ,-92, 
[TV]89,2020/01/30 19:12:18,84:C0:EF:36:FA:AD, , , ,-63, 
null,2020/01/30 19:12:18,3D:05:26:08:96:8D, , , ,-96, 
[TV]89,2020/01/30 19:12:18,84:C0:EF:36:FA:AD, , , ,-64, 
null,2020/01/30 19:12:18,0F:D0:F1:54:A5:C6, , , ,-83, 
null,2020/01/30 19:12:18,38:65:D6:7E:9B:2B, , , ,-92, 
null,2020/01/30 19:12:18,1A:56:14:FC:53:44, , , ,-84, 
null,2020/01/30 19:12:18,28:6F:4F:72:56:E6, , , ,-98, 
null,2020/01/30 19:12:18,71:4F:4C:BA:A6:B9, , , ,-84, 
null,2020/01/30 19:12:18,3B:19:B9:8F:9A:5B, , , ,-93, 
