Name,Time,MAC Address,UUID,Major,Minor,RSSI,Scanned Data
null,2019/12/16 14:24:06,38:E3:99:4F:D5:FC, , , ,-98, 
null,2019/12/16 14:24:06,39:AE:7E:6B:66:2E, , , ,-80, 
null,2019/12/16 14:24:06,65:BF:BB:E8:D9:D5, , , ,-71, 
null,2019/12/16 14:24:06,10:53:67:77:EA:69, , , ,-56, 
null,2019/12/16 14:24:06,0C:6B:2F:EE:29:B1, , , ,-76, 
null,2019/12/16 14:24:06,17:1A:FA:3A:CF:B8, , , ,-94, 
null,2019/12/16 14:24:06,4C:55:59:19:70:03, , , ,-95, 
null,2019/12/16 14:24:06,3B:35:E1:04:B6:03, , , ,-79, 
null,2019/12/16 14:24:06,12:54:71:5C:24:16, , , ,-80, 
null,2019/12/16 14:24:06,39:AE:7E:6B:66:2E, , , ,-80, 
null,2019/12/16 14:24:06,3C:A1:CA:4D:C6:36, , , ,-97, 
null,2019/12/16 14:24:06,12:54:71:5C:24:16, , , ,-80, 
null,2019/12/16 14:24:06,3B:35:E1:04:B6:03, , , ,-79, 
null,2019/12/16 14:24:06,0C:6B:2F:EE:29:B1, , , ,-77, 
null,2019/12/16 14:24:06,38:E3:99:4F:D5:FC, , , ,-98, 
null,2019/12/16 14:24:06,39:AE:7E:6B:66:2E, , , ,-81, 
null,2019/12/16 14:24:06,17:1A:FA:3A:CF:B8, , , ,-95, 
null,2019/12/16 14:24:06,10:53:67:77:EA:69, , , ,-56, 
null,2019/12/16 14:24:06,0C:6B:2F:EE:29:B1, , , ,-76, 
null,2019/12/16 14:24:06,12:54:71:5C:24:16, , , ,-80, 
null,2019/12/16 14:24:06,3B:35:E1:04:B6:03, , , ,-78, 
null,2019/12/16 14:24:06,65:BF:BB:E8:D9:D5, , , ,-70, 
null,2019/12/16 14:24:06,38:E3:99:4F:D5:FC, , , ,-98, 
null,2019/12/16 14:24:06,39:AE:7E:6B:66:2E, , , ,-82, 
null,2019/12/16 14:24:06,3C:A1:CA:4D:C6:36, , , ,-96, 
null,2019/12/16 14:24:06,17:1A:FA:3A:CF:B8, , , ,-95, 
null,2019/12/16 14:24:06,10:53:67:77:EA:69, , , ,-56, 
null,2019/12/16 14:24:06,0C:6B:2F:EE:29:B1, , , ,-78, 
null,2019/12/16 14:24:06,3B:35:E1:04:B6:03, , , ,-77, 
honor Band 4-BD8,2019/12/16 14:24:06,D0:16:B4:E1:2B:D8, , , ,-86, 
Mi Band 3,2019/12/16 14:24:06,C9:F2:EB:EB:B1:6E, , , ,-56, 
null,2019/12/16 14:24:06,3C:A1:CA:4D:C6:36, , , ,-96, 
null,2019/12/16 14:24:06,17:1A:FA:3A:CF:B8, , , ,-96, 
null,2019/12/16 14:24:06,0C:6B:2F:EE:29:B1, , , ,-79, 
null,2019/12/16 14:24:06,3B:35:E1:04:B6:03, , , ,-77, 
null,2019/12/16 14:24:06,12:54:71:5C:24:16, , , ,-80, 
null,2019/12/16 14:24:06,39:AE:7E:6B:66:2E, , , ,-84, 
null,2019/12/16 14:24:06,38:E3:99:4F:D5:FC, , , ,-97, 
null,2019/12/16 14:24:06,3C:A1:CA:4D:C6:36, , , ,-96, 
null,2019/12/16 14:24:06,65:BF:BB:E8:D9:D5, , , ,-70, 
null,2019/12/16 14:24:06,17:1A:FA:3A:CF:B8, , , ,-93, 
null,2019/12/16 14:24:06,4C:55:59:19:70:03, , , ,-93, 
null,2019/12/16 14:24:06,0C:6B:2F:EE:29:B1, , , ,-79, 
null,2019/12/16 14:24:06,3B:35:E1:04:B6:03, , , ,-77, 
null,2019/12/16 14:24:06,39:AE:7E:6B:66:2E, , , ,-84, 
null,2019/12/16 14:24:06,38:E3:99:4F:D5:FC, , , ,-98, 
null,2019/12/16 14:24:06,10:53:67:77:EA:69, , , ,-56, 
null,2019/12/16 14:24:06,17:1A:FA:3A:CF:B8, , , ,-93, 
null,2019/12/16 14:24:06,0C:6B:2F:EE:29:B1, , , ,-79, 
null,2019/12/16 14:24:06,3B:35:E1:04:B6:03, , , ,-77, 
null,2019/12/16 14:24:07,12:54:71:5C:24:16, , , ,-80, 
