Name,Time,MAC Address,UUID,Major,Minor,RSSI,Scanned Data
null,2019/12/16 13:50:32,11:D6:A2:86:00:CC, , , ,-55, 
null,2019/12/16 13:50:32,0E:3A:26:42:51:C3, , , ,-83, 
null,2019/12/16 13:50:32,04:12:39:02:ED:12, , , ,-82, 
Mi Band 3,2019/12/16 13:50:32,C9:F2:EB:EB:B1:6E, , , ,-73, 
null,2019/12/16 13:50:32,04:43:23:83:CF:4A, , , ,-83, 
null,2019/12/16 13:50:32,32:9F:BF:1F:F3:81, , , ,-87, 
null,2019/12/16 13:50:32,0E:3A:26:42:51:C3, , , ,-82, 
null,2019/12/16 13:50:32,04:12:39:02:ED:12, , , ,-80, 
null,2019/12/16 13:50:32,5A:45:AF:CF:9C:99, , , ,-91, 
null,2019/12/16 13:50:32,32:9F:BF:1F:F3:81, , , ,-90, 
null,2019/12/16 13:50:32,04:43:23:83:CF:4A, , , ,-82, 
null,2019/12/16 13:50:32,0E:3A:26:42:51:C3, , , ,-83, 
null,2019/12/16 13:50:32,04:12:39:02:ED:12, , , ,-81, 
null,2019/12/16 13:50:32,32:9F:BF:1F:F3:81, , , ,-89, 
null,2019/12/16 13:50:32,04:43:23:83:CF:4A, , , ,-83, 
null,2019/12/16 13:50:32,11:D6:A2:86:00:CC, , , ,-55, 
null,2019/12/16 13:50:32,0E:3A:26:42:51:C3, , , ,-83, 
null,2019/12/16 13:50:32,04:12:39:02:ED:12, , , ,-81, 
null,2019/12/16 13:50:32,51:19:E8:AD:92:A6, , , ,-31, 
null,2019/12/16 13:50:32,11:D6:A2:86:00:CC, , , ,-54, 
null,2019/12/16 13:50:32,0E:3A:26:42:51:C3, , , ,-84, 
null,2019/12/16 13:50:32,04:12:39:02:ED:12, , , ,-81, 
null,2019/12/16 13:50:32,6D:45:71:58:87:78, , , ,-94, 
null,2019/12/16 13:50:32,32:9F:BF:1F:F3:81, , , ,-93, 
null,2019/12/16 13:50:32,04:43:23:83:CF:4A, , , ,-82, 
null,2019/12/16 13:50:32,11:D6:A2:86:00:CC, , , ,-56, 
null,2019/12/16 13:50:32,0E:3A:26:42:51:C3, , , ,-83, 
null,2019/12/16 13:50:32,04:12:39:02:ED:12, , , ,-82, 
null,2019/12/16 13:50:32,32:9F:BF:1F:F3:81, , , ,-87, 
null,2019/12/16 13:50:32,04:43:23:83:CF:4A, , , ,-84, 
null,2019/12/16 13:50:32,11:D6:A2:86:00:CC, , , ,-55, 
null,2019/12/16 13:50:32,51:19:E8:AD:92:A6, , , ,-32, 
null,2019/12/16 13:50:32,58:1B:22:AF:F9:A0, , , ,-84, 
null,2019/12/16 13:50:32,0E:3A:26:42:51:C3, , , ,-84, 
null,2019/12/16 13:50:32,04:12:39:02:ED:12, , , ,-82, 
null,2019/12/16 13:50:32,04:43:23:83:CF:4A, , , ,-85, 
null,2019/12/16 13:50:32,11:D6:A2:86:00:CC, , , ,-56, 
honor Band 4-BD8,2019/12/16 13:50:32,D0:16:B4:E1:2B:D8, , , ,-87, 
null,2019/12/16 13:50:32,04:12:39:02:ED:12, , , ,-81, 
null,2019/12/16 13:50:32,32:9F:BF:1F:F3:81, , , ,-83, 
null,2019/12/16 13:50:32,04:43:23:83:CF:4A, , , ,-83, 
null,2019/12/16 13:50:32,0E:3A:26:42:51:C3, , , ,-84, 
null,2019/12/16 13:50:32,04:12:39:02:ED:12, , , ,-82, 
null,2019/12/16 13:50:32,32:9F:BF:1F:F3:81, , , ,-85, 
null,2019/12/16 13:50:32,04:43:23:83:CF:4A, , , ,-83, 
null,2019/12/16 13:50:32,51:19:E8:AD:92:A6, , , ,-32, 
null,2019/12/16 13:50:32,11:D6:A2:86:00:CC, , , ,-59, 
null,2019/12/16 13:50:32,15:61:CF:FC:47:B6, , , ,-97, 
null,2019/12/16 13:50:32,0E:3A:26:42:51:C3, , , ,-84, 
null,2019/12/16 13:50:33,04:12:39:02:ED:12, , , ,-82, 
null,2019/12/16 13:50:33,32:9F:BF:1F:F3:81, , , ,-93, 
null,2019/12/16 13:50:33,04:43:23:83:CF:4A, , , ,-84, 
Mi Band 3,2019/12/16 13:50:33,C9:F2:EB:EB:B1:6E, , , ,-66, 
null,2019/12/16 13:50:33,11:D6:A2:86:00:CC, , , ,-56, 
null,2019/12/16 13:50:33,0E:3A:26:42:51:C3, , , ,-85, 
null,2019/12/16 13:50:33,04:12:39:02:ED:12, , , ,-82, 
null,2019/12/16 13:50:33,32:9F:BF:1F:F3:81, , , ,-85, 
null,2019/12/16 13:50:33,62:54:6F:35:06:80, , , ,-83, 
null,2019/12/16 13:50:33,04:43:23:83:CF:4A, , , ,-81, 
null,2019/12/16 13:50:33,11:D6:A2:86:00:CC, , , ,-55, 
null,2019/12/16 13:50:34,51:19:E8:AD:92:A6, , , ,-46, 
null,2019/12/16 13:50:34,04:12:39:02:ED:12, , , ,-86, 
null,2019/12/16 13:50:34,32:9F:BF:1F:F3:81, , , ,-83, 
null,2019/12/16 13:50:34,04:43:23:83:CF:4A, , , ,-83, 
null,2019/12/16 13:50:34,11:D6:A2:86:00:CC, , , ,-53, 
null,2019/12/16 13:50:34,0E:3A:26:42:51:C3, , , ,-82, 
null,2019/12/16 13:50:34,04:12:39:02:ED:12, , , ,-85, 
null,2019/12/16 13:50:34,32:9F:BF:1F:F3:81, , , ,-79, 
null,2019/12/16 13:50:34,04:43:23:83:CF:4A, , , ,-83, 
null,2019/12/16 13:50:34,04:12:39:02:ED:12, , , ,-85, 
null,2019/12/16 13:50:34,0E:3A:26:42:51:C3, , , ,-83, 
null,2019/12/16 13:50:34,32:9F:BF:1F:F3:81, , , ,-80, 
null,2019/12/16 13:50:34,04:43:23:83:CF:4A, , , ,-84, 
null,2019/12/16 13:50:34,51:19:E8:AD:92:A6, , , ,-31, 
null,2019/12/16 13:50:34,11:D6:A2:86:00:CC, , , ,-53, 
null,2019/12/16 13:50:34,04:12:39:02:ED:12, , , ,-87, 
null,2019/12/16 13:50:34,6D:45:71:58:87:78, , , ,-91, 
null,2019/12/16 13:50:34,0E:3A:26:42:51:C3, , , ,-83, 
null,2019/12/16 13:50:34,32:9F:BF:1F:F3:81, , , ,-83, 
null,2019/12/16 13:50:34,04:43:23:83:CF:4A, , , ,-84, 
null,2019/12/16 13:50:34,11:D6:A2:86:00:CC, , , ,-54, 
null,2019/12/16 13:50:34,04:12:39:02:ED:12, , , ,-85, 
null,2019/12/16 13:50:34,0E:3A:26:42:51:C3, , , ,-84, 
null,2019/12/16 13:50:34,32:9F:BF:1F:F3:81, , , ,-84, 
null,2019/12/16 13:50:34,04:43:23:83:CF:4A, , , ,-83, 
null,2019/12/16 13:50:34,11:D6:A2:86:00:CC, , , ,-54, 
null,2019/12/16 13:50:34,58:1B:22:AF:F9:A0, , , ,-84, 
null,2019/12/16 13:50:34,04:12:39:02:ED:12, , , ,-87, 
null,2019/12/16 13:50:34,32:9F:BF:1F:F3:81, , , ,-82, 
null,2019/12/16 13:50:34,51:19:E8:AD:92:A6, , , ,-31, 
null,2019/12/16 13:50:34,04:43:23:83:CF:4A, , , ,-84, 
null,2019/12/16 13:50:34,11:D6:A2:86:00:CC, , , ,-54, 
null,2019/12/16 13:50:34,04:12:39:02:ED:12, , , ,-87, 
null,2019/12/16 13:50:34,04:43:23:83:CF:4A, , , ,-84, 
null,2019/12/16 13:50:34,11:D6:A2:86:00:CC, , , ,-54, 
null,2019/12/16 13:50:34,04:12:39:02:ED:12, , , ,-87, 
null,2019/12/16 13:50:34,32:9F:BF:1F:F3:81, , , ,-83, 
null,2019/12/16 13:50:34,0E:3A:26:42:51:C3, , , ,-84, 
null,2019/12/16 13:50:34,04:43:23:83:CF:4A, , , ,-84, 
null,2019/12/16 13:50:34,11:D6:A2:86:00:CC, , , ,-54, 
null,2019/12/16 13:50:34,51:19:E8:AD:92:A6, , , ,-31, 
null,2019/12/16 13:50:34,52:E4:14:2D:A3:D9, , , ,-86, 
null,2019/12/16 13:50:34,04:12:39:02:ED:12, , , ,-87, 
null,2019/12/16 13:50:34,32:9F:BF:1F:F3:81, , , ,-84, 
null,2019/12/16 13:50:34,0E:3A:26:42:51:C3, , , ,-84, 
null,2019/12/16 13:50:35,04:43:23:83:CF:4A, , , ,-83, 
null,2019/12/16 13:50:35,11:D6:A2:86:00:CC, , , ,-54, 
