Name,Time,MAC Address,UUID,Major,Minor,RSSI,Scanned Data
null,2019/12/16 14:01:13,78:62:42:33:0E:02, , , ,-30, 
null,2019/12/16 14:01:13,02:50:13:DB:CA:7D, , , ,-51, 
null,2019/12/16 14:01:13,02:74:53:32:D5:72, , , ,-89, 
null,2019/12/16 14:01:13,24:E4:CA:7B:7F:01, , , ,-77, 
null,2019/12/16 14:01:13,04:12:39:02:ED:12, , , ,-97, 
null,2019/12/16 14:01:13,02:50:13:DB:CA:7D, , , ,-52, 
null,2019/12/16 14:01:13,23:2A:57:24:41:44, , , ,-91, 
honor Band 4-BD8,2019/12/16 14:01:13,D0:16:B4:E1:2B:D8, , , ,-86, 
null,2019/12/16 14:01:13,24:E4:CA:7B:7F:01, , , ,-77, 
null,2019/12/16 14:01:13,02:50:13:DB:CA:7D, , , ,-51, 
null,2019/12/16 14:01:13,23:2A:57:24:41:44, , , ,-92, 
null,2019/12/16 14:01:13,02:74:53:32:D5:72, , , ,-87, 
null,2019/12/16 14:01:13,24:E4:CA:7B:7F:01, , , ,-78, 
null,2019/12/16 14:01:13,02:50:13:DB:CA:7D, , , ,-51, 
null,2019/12/16 14:01:13,02:74:53:32:D5:72, , , ,-88, 
null,2019/12/16 14:01:13,24:E4:CA:7B:7F:01, , , ,-77, 
null,2019/12/16 14:01:13,02:50:13:DB:CA:7D, , , ,-51, 
null,2019/12/16 14:01:13,02:74:53:32:D5:72, , , ,-88, 
null,2019/12/16 14:01:13,24:E4:CA:7B:7F:01, , , ,-78, 
null,2019/12/16 14:01:13,04:12:39:02:ED:12, , , ,-91, 
null,2019/12/16 14:01:13,02:50:13:DB:CA:7D, , , ,-51, 
null,2019/12/16 14:01:13,78:62:42:33:0E:02, , , ,-30, 
null,2019/12/16 14:01:13,23:2A:57:24:41:44, , , ,-100, 
null,2019/12/16 14:01:13,02:74:53:32:D5:72, , , ,-88, 
null,2019/12/16 14:01:13,24:E4:CA:7B:7F:01, , , ,-78, 
null,2019/12/16 14:01:13,04:12:39:02:ED:12, , , ,-90, 
null,2019/12/16 14:01:13,02:50:13:DB:CA:7D, , , ,-51, 
null,2019/12/16 14:01:13,02:74:53:32:D5:72, , , ,-89, 
null,2019/12/16 14:01:13,24:E4:CA:7B:7F:01, , , ,-78, 
null,2019/12/16 14:01:13,04:12:39:02:ED:12, , , ,-91, 
honor Band 4-BD8,2019/12/16 14:01:13,D0:16:B4:E1:2B:D8, , , ,-84, 
null,2019/12/16 14:01:13,02:50:13:DB:CA:7D, , , ,-51, 
null,2019/12/16 14:01:13,04:12:39:02:ED:12, , , ,-90, 
null,2019/12/16 14:01:13,24:E4:CA:7B:7F:01, , , ,-77, 
null,2019/12/16 14:01:13,78:62:42:33:0E:02, , , ,-30, 
Mi Band 3,2019/12/16 14:01:13,C9:F2:EB:EB:B1:6E, , , ,-78, 
null,2019/12/16 14:01:13,02:50:13:DB:CA:7D, , , ,-51, 
null,2019/12/16 14:01:13,02:74:53:32:D5:72, , , ,-88, 
null,2019/12/16 14:01:13,24:E4:CA:7B:7F:01, , , ,-78, 
null,2019/12/16 14:01:13,02:50:13:DB:CA:7D, , , ,-51, 
null,2019/12/16 14:01:14,02:50:13:DB:CA:7D, , , ,-51, 
null,2019/12/16 14:01:14,23:2A:57:24:41:44, , , ,-96, 
null,2019/12/16 14:01:14,78:62:42:33:0E:02, , , ,-30, 
null,2019/12/16 14:01:14,02:74:53:32:D5:72, , , ,-89, 
null,2019/12/16 14:01:14,24:E4:CA:7B:7F:01, , , ,-78, 
null,2019/12/16 14:01:14,02:50:13:DB:CA:7D, , , ,-50, 
null,2019/12/16 14:01:14,02:74:53:32:D5:72, , , ,-87, 
null,2019/12/16 14:01:14,24:E4:CA:7B:7F:01, , , ,-78, 
honor Band 4-28A,2019/12/16 14:01:14,D0:16:B4:DB:F2:8A, , , ,-91, 
honor Band 4-BD8,2019/12/16 14:01:14,D0:16:B4:E1:2B:D8, , , ,-85, 
null,2019/12/16 14:01:14,02:50:13:DB:CA:7D, , , ,-50, 
null,2019/12/16 14:01:14,02:74:53:32:D5:72, , , ,-89, 
null,2019/12/16 14:01:14,24:E4:CA:7B:7F:01, , , ,-78, 
null,2019/12/16 14:01:14,78:62:42:33:0E:02, , , ,-30, 
null,2019/12/16 14:01:14,02:50:13:DB:CA:7D, , , ,-51, 
null,2019/12/16 14:01:14,02:74:53:32:D5:72, , , ,-89, 
null,2019/12/16 14:01:14,24:E4:CA:7B:7F:01, , , ,-78, 
null,2019/12/16 14:01:18,04:12:39:02:ED:12, , , ,-81, 
null,2019/12/16 14:01:18,02:50:13:DB:CA:7D, , , ,-45, 
null,2019/12/16 14:01:18,24:E4:CA:7B:7F:01, , , ,-86, 
null,2019/12/16 14:01:18,78:62:42:33:0E:02, , , ,-32, 
honor Band 4-28A,2019/12/16 14:01:18,D0:16:B4:DB:F2:8A, , , ,-90, 
honor Band 4-BD8,2019/12/16 14:01:18,D0:16:B4:E1:2B:D8, , , ,-87, 
null,2019/12/16 14:01:18,23:2A:57:24:41:44, , , ,-86, 
Mi Band 3,2019/12/16 14:01:18,C9:F2:EB:EB:B1:6E, , , ,-67, 
null,2019/12/16 14:01:18,02:50:13:DB:CA:7D, , , ,-46, 
null,2019/12/16 14:01:18,24:E4:CA:7B:7F:01, , , ,-86, 
null,2019/12/16 14:01:18,23:2A:57:24:41:44, , , ,-86, 
null,2019/12/16 14:01:18,04:12:39:02:ED:12, , , ,-80, 
null,2019/12/16 14:01:18,02:50:13:DB:CA:7D, , , ,-46, 
null,2019/12/16 14:01:18,24:E4:CA:7B:7F:01, , , ,-86, 
null,2019/12/16 14:01:18,04:12:39:02:ED:12, , , ,-80, 
null,2019/12/16 14:01:18,02:50:13:DB:CA:7D, , , ,-46, 
null,2019/12/16 14:01:18,78:62:42:33:0E:02, , , ,-32, 
null,2019/12/16 14:01:18,24:E4:CA:7B:7F:01, , , ,-86, 
null,2019/12/16 14:01:18,23:2A:57:24:41:44, , , ,-85, 
null,2019/12/16 14:01:18,04:12:39:02:ED:12, , , ,-80, 
null,2019/12/16 14:01:18,02:50:13:DB:CA:7D, , , ,-48, 
null,2019/12/16 14:01:18,02:74:53:32:D5:72, , , ,-92, 
null,2019/12/16 14:01:18,24:E4:CA:7B:7F:01, , , ,-86, 
null,2019/12/16 14:01:18,23:2A:57:24:41:44, , , ,-84, 
null,2019/12/16 14:01:18,04:12:39:02:ED:12, , , ,-80, 
null,2019/12/16 14:01:18,02:74:53:32:D5:72, , , ,-93, 
null,2019/12/16 14:01:18,02:50:13:DB:CA:7D, , , ,-50, 
