1,,wifi,18:44:33,scloud_5G (b0:39:56:f4:4e:8b),650,-44,-44,-44,82%,82%,28.53825289,77.34362899
2,,wifi,18:44:34,scloud_5G (b0:39:56:f4:4e:8b),650,-41,-42,-41,87%,84%,28.53825289,77.34362899
3,,wifi,18:44:35,scloud_5G (b0:39:56:f4:4e:8b),650,-42,-42,-41,85%,84%,28.53825289,77.34362899
4,,wifi,18:44:36,scloud_5G (b0:39:56:f4:4e:8b),650,-44,-42,-41,82%,84%,28.53825289,77.34362899
5,,wifi,18:44:38,scloud_5G (b0:39:56:f4:4e:8b),650,-46,-43,-41,80%,83%,28.53825289,77.34362899
6,,wifi,18:44:39,scloud_5G (b0:39:56:f4:4e:8b),650,-44,-43,-41,82%,83%,28.5386647,77.3439998
7,,wifi,18:44:40,scloud_5G (b0:39:56:f4:4e:8b),650,-45,-43,-41,82%,82%,28.5382909,77.34369531
8,,wifi,18:44:41,scloud_5G (b0:39:56:f4:4e:8b),650,-45,-43,-41,82%,82%,28.5382909,77.34369531
9,,wifi,18:44:42,scloud_5G (b0:39:56:f4:4e:8b),650,-44,-43,-41,82%,82%,28.5382909,77.34369531
10,,wifi,18:44:43,scloud_5G (b0:39:56:f4:4e:8b),650,-46,-44,-41,80%,82%,28.5382909,77.34369531
11,,wifi,18:44:44,scloud_5G (b0:39:56:f4:4e:8b),650,-47,-44,-41,80%,82%,28.5386526,77.3439974
12,,wifi,18:44:45,scloud_5G (b0:39:56:f4:4e:8b),650,-48,-44,-41,78%,81%,28.5386526,77.3439974
13,,wifi,18:44:46,scloud_5G (b0:39:56:f4:4e:8b),650,-49,-45,-41,78%,81%,28.5386526,77.3439974
14,,wifi,18:44:47,scloud_5G (b0:39:56:f4:4e:8b),650,-47,-45,-41,80%,81%,28.5386526,77.3439974
15,,wifi,18:44:48,scloud_5G (b0:39:56:f4:4e:8b),650,-48,-45,-41,78%,81%,28.5386526,77.3439974
16,,wifi,18:44:49,scloud_5G (b0:39:56:f4:4e:8b),650,-47,-45,-41,80%,81%,28.5386648,77.3440012
17,,wifi,18:44:50,scloud_5G (b0:39:56:f4:4e:8b),585,-48,-45,-41,78%,80%,28.5386648,77.3440012
18,,wifi,18:44:51,scloud_5G (b0:39:56:f4:4e:8b),585,-49,-45,-41,78%,80%,28.5386648,77.3440012
19,,wifi,18:44:53,scloud_5G (b0:39:56:f4:4e:8b),585,-49,-45,-41,78%,80%,28.5386648,77.3440012
20,,wifi,18:44:54,scloud_5G (b0:39:56:f4:4e:8b),585,-51,-46,-41,75%,80%,28.5386655,77.3440001
21,,wifi,18:44:55,scloud_5G (b0:39:56:f4:4e:8b),585,-52,-46,-41,73%,80%,28.5386655,77.3440001
22,,wifi,18:44:56,scloud_5G (b0:39:56:f4:4e:8b),585,-52,-46,-41,73%,79%,28.5386655,77.3440001
23,,wifi,18:44:57,scloud_5G (b0:39:56:f4:4e:8b),585,-50,-46,-41,75%,79%,28.5386655,77.3440001
24,,wifi,18:44:58,scloud_5G (b0:39:56:f4:4e:8b),585,-50,-47,-41,75%,79%,28.5386655,77.3440001
25,,wifi,18:44:59,scloud_5G (b0:39:56:f4:4e:8b),585,-50,-47,-41,75%,79%,28.5386655,77.3440001
26,,wifi,18:45:00,scloud_5G (b0:39:56:f4:4e:8b),585,-43,-46,-41,85%,79%,28.5386655,77.3440001
27,,wifi,18:45:01,scloud_5G (b0:39:56:f4:4e:8b),585,-45,-46,-41,82%,79%,28.5386655,77.3440001
28,,wifi,18:45:02,scloud_5G (b0:39:56:f4:4e:8b),585,-45,-46,-41,82%,79%,28.5386655,77.3440001
29,,wifi,18:45:03,scloud_5G (b0:39:56:f4:4e:8b),585,-45,-46,-41,82%,79%,28.5386655,77.3440001
